feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,611.0,-117.0,
1,shoreline,1,610.0,-118.0,
1,shoreline,2,608.0,-118.0,
1,shoreline,3,606.0,-120.0,
1,shoreline,4,605.0,-120.0,
1,shoreline,5,603.0,-122.0,
1,shoreline,6,602.0,-122.0,
1,shoreline,7,601.0,-123.0,
1,shoreline,8,598.0,-123.0,
1,shoreline,9,597.0,-124.0,
1,shoreline,10,596.0,-124.0,
1,shoreline,11,590.0,-130.0,
1,shoreline,12,588.0,-130.0,
1,shoreline,13,587.0,-131.0,
1,shoreline,14,586.0,-131.0,
1,shoreline,15,585.0,-132.0,
1,shoreline,16,584.0,-132.0,
1,shoreline,17,583.0,-133.0,
1,shoreline,18,581.0,-133.0,
1,shoreline,19,580.0,-134.0,
1,shoreline,20,578.0,-134.0,
1,shoreline,21,577.0,-135.0,
1,shoreline,22,576.0,-135.0,
1,shoreline,23,575.0,-136.0,
1,shoreline,24,574.0,-136.0,
1,shoreline,25,571.0,-139.0,
1,shoreline,26,570.0,-139.0,
1,shoreline,27,566.0,-143.0,
1,shoreline,28,566.0,-144.0,
1,shoreline,29,565.0,-145.0,
1,shoreline,30,565.0,-146.0,
1,shoreline,31,562.0,-149.0,
1,shoreline,32,560.0,-149.0,
1,shoreline,33,559.0,-150.0,
1,shoreline,34,558.0,-150.0,
1,shoreline,35,557.0,-151.0,
1,shoreline,36,556.0,-151.0,
1,shoreline,37,551.0,-156.0,
1,shoreline,38,550.0,-156.0,
1,shoreline,39,548.0,-158.0,
1,shoreline,40,547.0,-158.0,
1,shoreline,41,546.0,-159.0,
1,shoreline,42,545.0,-159.0,
1,shoreline,43,544.0,-160.0,
1,shoreline,44,543.0,-160.0,
1,shoreline,45,542.0,-161.0,
1,shoreline,46,537.0,-161.0,
1,shoreline,47,536.0,-162.0,
1,shoreline,48,535.0,-162.0,
1,shoreline,49,534.0,-163.0,
1,shoreline,50,532.0,-163.0,
1,shoreline,51,532.0,-165.0,
1,shoreline,52,531.0,-166.0,
1,shoreline,53,530.0,-166.0,
1,shoreline,54,529.0,-167.0,
1,shoreline,55,528.0,-167.0,
1,shoreline,56,528.0,-172.0,
1,shoreline,57,527.0,-173.0,
1,shoreline,58,527.0,-174.0,
1,shoreline,59,528.0,-174.0,
1,shoreline,60,529.0,-175.0,
1,shoreline,61,529.0,-182.0,
1,shoreline,62,528.0,-183.0,
1,shoreline,63,528.0,-185.0,
1,shoreline,64,526.0,-187.0,
1,shoreline,65,525.0,-187.0,
1,shoreline,66,524.0,-188.0,
1,shoreline,67,524.0,-189.0,
1,shoreline,68,522.0,-191.0,
1,shoreline,69,521.0,-190.0,
1,shoreline,70,519.0,-190.0,
1,shoreline,71,518.0,-189.0,
1,shoreline,72,517.0,-189.0,
