u,median_d,band50_lo,band50_hi,hit_frac
0.0,114.7264382790059,107.03944446859391,118.58504860336208,1.0
0.002506265664160401,114.64556591446545,105.72919943534218,118.53781700243786,1.0
0.005012531328320802,113.53470266698707,105.20936021519364,118.49058540219802,1.0
0.007518796992481203,113.49884605736845,103.10870939403148,118.44335380223792,1.0
0.010025062656641603,113.46298944674805,101.79846436486478,118.39612220109905,1.0
0.012531328320802004,113.42713283582869,101.60905369321256,117.9616392826159,1.0
0.015037593984962405,113.39127622690647,101.6005106020825,117.22381736576507,1.0
0.017543859649122806,113.35541961678615,101.59196750957524,117.17908260345997,1.0
0.020050125313283207,113.31956300666681,101.58342441748785,117.13434784100264,1.0
0.022556390977443608,112.83805889054727,101.57488132476709,117.0896130774083,1.0
0.02506265664160401,111.55716378076582,101.5663382335091,117.04487831546366,1.0
0.02756892230576441,110.44818629159803,101.5577951415924,117.00014355403628,1.0
0.03007518796992481,108.9953736093293,100.39872901481469,116.9554087910862,1.0
0.03258145363408521,108.1531217496292,99.10356200628661,116.11052196885065,1.0
0.03508771929824561,108.12900840405308,97.80839501550481,116.06767132503126,1.0
0.03759398496240601,108.104895058222,96.51322802913077,116.02482068105326,1.0
0.040100250626566414,108.08078171245452,95.21806104560396,115.98197003719648,1.0
0.042606516290726815,108.05666836566235,93.92289403857997,115.93911939186766,1.0
0.045112781954887216,108.03255502059831,93.46580643161899,115.89626874854278,1.0
0.047619047619047616,108.00844167444701,93.4764020688955,115.85341810443585,1.0
0.05012531328320802,107.00543512268219,93.48699770691142,114.8435911552091,1.0
0.05263157894736842,105.73806872877608,93.49759334490314,113.91971076679845,1.0
0.05513784461152882,104.4707023432764,93.50818898319211,113.88129517156817,1.0
0.05764411027568922,103.20333597214133,93.51878462101314,113.84287957647693,1.0
0.06015037593984962,101.93596958537404,93.52938025841145,113.80446398034894,1.0
0.06265664160401002,100.6686031728572,92.34373727832065,113.76604838385994,1.0
0.06516290726817042,99.40123679610923,91.06284218681107,113.72763278945047,1.0
0.06766917293233082,98.13387042483669,90.24318423435348,113.59756921728591,1.0
0.07017543859649122,96.86650403741665,90.26185906640683,112.3552514294004,1.0
0.07268170426065163,95.5991376357473,90.28053389811541,111.77734321374228,1.0
0.07518796992481203,94.33177124078236,90.29920873118263,111.74341776219566,1.0
0.07769423558897243,94.19364414047254,90.31788356290427,110.91993108373588,1.0
0.08020050125313283,94.20278878124209,90.33655839461296,110.88794710085541,1.0
0.08270676691729323,94.21193342333979,90.35523322755589,106.5938197501298,1.0
0.08521303258145363,94.22107806389742,89.26230571951004,106.57236783742341,1.0
0.08771929824561403,94.23022270516778,87.99493932496019,106.55091592478186,1.0
0.09022556390977443,94.23936734641707,87.40149343843821,103.54937298655759,1.0
0.09273182957393483,93.51667846796373,85.59844947196278,103.53534009902344,1.0
0.09523809523809523,92.26215420578441,85.62918243958879,103.52130721129541,1.0
0.09774436090225563,91.00762992981609,85.6599154069749,103.23543606224047,1.0
0.10025062656641603,90.48595704335406,85.69064837544252,103.22208501445932,1.0
0.10275689223057644,90.50463187679647,85.72138134408588,100.20060602988353,1.0
0.10526315789473684,90.52330670871385,85.75211431114799,100.19483819838057,1.0
0.10776942355889724,90.54198154139128,85.78284727909755,100.18907036733575,1.0
0.11027568922305764,90.56065637372456,84.73500854083083,99.84732905907954,1.0
0.11278195488721804,90.57933120741622,84.03071616181285,98.6166281681653,1.0
0.11528822055137844,89.99353119406328,84.06606761432009,97.3859273089009,1.0
0.11779448621553884,88.75121340185456,84.10141906684392,96.15522642773897,1.0
0.12030075187969924,87.50889559564521,84.13677052030135,94.92452553158977,1.0
0.12280701754385964,87.44735766606587,84.17212197371249,94.6394415554576,1.0
0.12531328320802004,87.47428260998026,84.20747342665754,94.64786274201713,1.0
0.12781954887218044,87.50120755383703,83.78194223865283,94.65628392855717,1.0
0.13032581453634084,87.52813249759738,82.53962443345984,94.66470511471148,1.0
0.13283208020050125,87.55505744251619,82.51603683923427,94.67312630220124,1.0
0.13533834586466165,87.5403202590752,82.55606095363592,94.67263420427224,1.0
0.13784461152882205,86.30961936966087,82.59608506925962,93.4530023554091,1.0
0.14035087719298245,85.07891848302762,82.63610918480275,92.23337050951321,1.0
0.14285714285714285,84.74938536295491,82.6761333004973,91.01373867149668,1.0
0.14536340852130325,84.78396332882242,82.61751672373877,89.79410684512469,1.0
0.14786967418546365,84.81854129448331,81.38681584196962,88.86028728660237,1.0
0.15037593984962405,84.8531192612884,80.15611494142337,88.88419207390508,1.0
0.15288220551378445,84.88769722818748,79.25333202720257,88.90809686152205,1.0
0.15538847117794485,84.91557948197088,79.3028678598947,88.93200164758835,1.0
0.15789473684210525,83.69594762759907,79.35240369413425,88.95590643473464,1.0
0.16040100250626566,82.47631578763678,79.40193952819475,88.9798112219512,1.0
0.16290726817042606,82.11793351208871,79.45147536175716,88.17652767502545,1.0
0.16541353383458646,82.16031457348637,79.50101119522311,86.9674548806075,1.0
0.16791979949874686,82.20269563499471,78.81742026370208,85.95198492498946,1.0
0.17042606516290726,82.24507669753532,77.59778842831768,85.98425142839659,1.0
0.17293233082706766,82.28745775818643,77.56526838152433,86.01651793000985,1.0
0.17543859649122806,82.13116365775349,77.62045772960872,86.04878443273392,1.0
0.17794486215538846,80.92209085306675,77.67564707758885,86.08105093539028,1.0
0.18045112781954886,80.3836607591253,77.73083642565584,86.11331743823251,1.0
0.18295739348370926,80.43159565690509,77.78602577289682,85.19280636971534,1.0
0.18546365914786966,80.47953055457921,77.29487245734502,83.99381705694418,1.0
0.18796992481203006,80.5274654535922,76.41421833306813,83.39656735974398,1.0
0.19047619047619047,80.57540035244705,76.47349441433536,83.43659147569757,1.0
0.19298245614035087,80.39684910878198,76.53277049390448,83.4766155900276,1.0
0.19548872180451127,79.22741313484025,76.59204657462135,83.51663970534054,1.0
