X_warped,Y_warped,Z_m,u,timestamp,clip_name
-13581961.25321758,4433870.444389505,1.9861953333333333,0.0,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581959.594337327,4433869.940628296,1.9861953333333333,0.002506265664160401,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581957.935457075,4433869.436867086,1.9861953333333333,0.005012531328320802,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581956.240278924,4433869.466996721,1.9861953333333333,0.007518796992481203,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581954.528480036,4433869.741593909,1.9861953333333333,0.010025062656641603,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581952.81401957,4433869.979956235,1.9861953333333333,0.012531328320802004,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581951.080469526,4433869.958432093,1.9861953333333333,0.015037593984962405,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581949.34691948,4433869.936907953,1.9861953333333333,0.017543859649122806,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581947.668475684,4433869.563994291,1.9861953333333333,0.020050125313283207,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581946.011558805,4433869.053812458,1.9861953333333333,0.022556390977443608,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581944.354641926,4433868.543630625,1.9861953333333333,0.02506265664160401,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581942.697725046,4433868.033448791,1.9861953333333333,0.02756892230576441,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581941.037140084,4433867.537519114,1.9861953333333333,0.03007518796992481,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581939.339796392,4433867.184413701,1.9861953333333333,0.03258145363408521,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581937.642452698,4433866.831308289,1.9861953333333333,0.03508771929824561,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581935.917279953,4433866.731692979,1.9861953333333333,0.03759398496240601,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581934.183756212,4433866.7081454685,1.9861953333333333,0.040100250626566414,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581932.478692802,4433866.504957777,1.9861953333333333,0.042606516290726815,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581930.822782459,4433865.991518414,1.9861953333333333,0.045112781954887216,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581929.166872114,4433865.478079049,1.9861953333333333,0.047619047619047616,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581927.510961771,4433864.964639686,1.9861953333333333,0.05012531328320802,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581925.855051426,4433864.451200322,1.9861953333333333,0.05263157894736842,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581924.1525882,4433864.1504132785,1.9861953333333333,0.05513784461152882,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581922.433616031,4433863.925038636,1.9861953333333333,0.05764411027568922,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581920.721330902,4433863.91937437,1.9861953333333333,0.06015037593984962,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581919.019246634,4433864.248871253,1.9861953333333333,0.06265664160401002,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581917.317162368,4433864.578368136,1.9861953333333333,0.06516290726817042,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581915.653102776,4433864.236201726,1.9861953333333333,0.06766917293233082,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581913.999082237,4433863.7167066755,1.9861953333333333,0.07017543859649122,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581912.3450617,4433863.197211625,1.9861953333333333,0.07268170426065163,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581910.691041162,4433862.677716575,1.9861953333333333,0.07518796992481203,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581909.036272703,4433862.160640845,1.9861953333333333,0.07769423558897243,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581907.377645748,4433861.656046284,1.9861953333333333,0.08020050125313283,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581905.719018793,4433861.151451723,1.9861953333333333,0.08270676691729323,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581904.005587183,4433861.236114122,1.9861953333333333,0.08521303258145363,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581902.282352934,4433861.426174025,1.9861953333333333,0.08771929824561403,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581900.583105987,4433861.373298264,1.9861953333333333,0.09022556390977443,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581898.930318879,4433860.849892285,1.9861953333333333,0.09273182957393483,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581897.27753177,4433860.326486306,1.9861953333333333,0.09523809523809523,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581895.624744661,4433859.803080328,1.9861953333333333,0.09774436090225563,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581893.971957551,4433859.279674349,1.9861953333333333,0.10025062656641603,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
-13581892.272700062,4433858.963651664,1.9861953333333333,0.10275689223057644,2024-01-11 18:00:46+00:00,walton_lighthouse-2024-01-11-180046Z
