feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,627.0,-117.0,
1,shoreline,1,626.0,-118.0,
1,shoreline,2,622.0,-118.0,
1,shoreline,3,620.0,-120.0,
1,shoreline,4,618.0,-120.0,
1,shoreline,5,617.0,-121.0,
1,shoreline,6,615.0,-121.0,
1,shoreline,7,614.0,-122.0,
1,shoreline,8,613.0,-122.0,
1,shoreline,9,612.0,-123.0,
1,shoreline,10,609.0,-123.0,
1,shoreline,11,608.0,-124.0,
1,shoreline,12,606.0,-124.0,
1,shoreline,13,605.0,-125.0,
1,shoreline,14,603.0,-125.0,
1,shoreline,15,602.0,-126.0,
1,shoreline,16,600.0,-126.0,
1,shoreline,17,599.0,-127.0,
1,shoreline,18,597.0,-127.0,
1,shoreline,19,596.0,-128.0,
1,shoreline,20,594.0,-128.0,
1,shoreline,21,593.0,-129.0,
1,shoreline,22,591.0,-129.0,
1,shoreline,23,590.0,-130.0,
1,shoreline,24,588.0,-130.0,
1,shoreline,25,587.0,-131.0,
1,shoreline,26,585.0,-131.0,
1,shoreline,27,584.0,-132.0,
1,shoreline,28,582.0,-132.0,
1,shoreline,29,581.0,-133.0,
1,shoreline,30,579.0,-133.0,
1,shoreline,31,576.0,-136.0,
1,shoreline,32,575.0,-136.0,
1,shoreline,33,574.0,-137.0,
1,shoreline,34,573.0,-137.0,
1,shoreline,35,572.0,-138.0,
1,shoreline,36,571.0,-138.0,
1,shoreline,37,570.0,-139.0,
1,shoreline,38,569.0,-139.0,
1,shoreline,39,568.0,-140.0,
1,shoreline,40,566.0,-140.0,
1,shoreline,41,565.0,-141.0,
1,shoreline,42,564.0,-141.0,
1,shoreline,43,562.0,-143.0,
1,shoreline,44,557.0,-143.0,
1,shoreline,45,556.0,-144.0,
1,shoreline,46,554.0,-144.0,
1,shoreline,47,553.0,-145.0,
1,shoreline,48,550.0,-145.0,
1,shoreline,49,549.0,-146.0,
1,shoreline,50,547.0,-146.0,
1,shoreline,51,546.0,-147.0,
1,shoreline,52,544.0,-147.0,
1,shoreline,53,543.0,-148.0,
1,shoreline,54,539.0,-148.0,
1,shoreline,55,539.0,-157.0,
1,shoreline,56,540.0,-158.0,
1,shoreline,57,540.0,-159.0,
1,shoreline,58,542.0,-159.0,
1,shoreline,59,543.0,-160.0,
1,shoreline,60,544.0,-160.0,
1,shoreline,61,545.0,-161.0,
1,shoreline,62,546.0,-161.0,
1,shoreline,63,547.0,-162.0,
1,shoreline,64,549.0,-162.0,
1,shoreline,65,550.0,-163.0,
1,shoreline,66,551.0,-163.0,
1,shoreline,67,552.0,-164.0,
1,shoreline,68,555.0,-164.0,
1,shoreline,69,556.0,-165.0,
1,shoreline,70,559.0,-165.0,
1,shoreline,71,560.0,-166.0,
1,shoreline,72,561.0,-166.0,
1,shoreline,73,562.0,-167.0,
1,shoreline,74,563.0,-167.0,
1,shoreline,75,564.0,-168.0,
1,shoreline,76,567.0,-168.0,
1,shoreline,77,568.0,-169.0,
1,shoreline,78,577.0,-169.0,
1,shoreline,79,578.0,-170.0,
1,shoreline,80,580.0,-170.0,
1,shoreline,81,581.0,-171.0,
1,shoreline,82,582.0,-171.0,
1,shoreline,83,583.0,-172.0,
1,shoreline,84,585.0,-172.0,
1,shoreline,85,586.0,-173.0,
1,shoreline,86,589.0,-173.0,
1,shoreline,87,590.0,-174.0,
1,shoreline,88,597.0,-174.0,
1,shoreline,89,598.0,-175.0,
1,shoreline,90,600.0,-175.0,
1,shoreline,91,602.0,-177.0,
1,shoreline,92,602.0,-178.0,
1,shoreline,93,604.0,-178.0,
1,shoreline,94,605.0,-179.0,
1,shoreline,95,608.0,-179.0,
1,shoreline,96,609.0,-180.0,
1,shoreline,97,609.0,-181.0,
1,shoreline,98,610.0,-182.0,
1,shoreline,99,617.0,-182.0,
1,shoreline,100,618.0,-183.0,
1,shoreline,101,618.0,-185.0,
1,shoreline,102,619.0,-186.0,
1,shoreline,103,619.0,-189.0,
1,shoreline,104,621.0,-191.0,
1,shoreline,105,621.0,-192.0,
1,shoreline,106,622.0,-193.0,
1,shoreline,107,623.0,-192.0,
1,shoreline,108,627.0,-192.0,
1,shoreline,109,628.0,-191.0,
1,shoreline,110,630.0,-191.0,
1,shoreline,111,632.0,-189.0,
1,shoreline,112,632.0,-188.0,
1,shoreline,113,633.0,-187.0,
1,shoreline,114,633.0,-186.0,
1,shoreline,115,634.0,-185.0,
1,shoreline,116,634.0,-183.0,
1,shoreline,117,635.0,-182.0,
1,shoreline,118,635.0,-181.0,
1,shoreline,119,637.0,-179.0,
1,shoreline,120,638.0,-180.0,
1,shoreline,121,642.0,-180.0,
1,shoreline,122,643.0,-181.0,
1,shoreline,123,646.0,-181.0,
1,shoreline,124,651.0,-186.0,
1,shoreline,125,652.0,-186.0,
1,shoreline,126,653.0,-187.0,
1,shoreline,127,654.0,-187.0,
1,shoreline,128,655.0,-188.0,
1,shoreline,129,656.0,-188.0,
1,shoreline,130,657.0,-189.0,
1,shoreline,131,658.0,-188.0,
1,shoreline,132,660.0,-188.0,
1,shoreline,133,661.0,-187.0,
1,shoreline,134,662.0,-187.0,
1,shoreline,135,663.0,-188.0,
1,shoreline,136,669.0,-188.0,
1,shoreline,137,670.0,-189.0,
1,shoreline,138,672.0,-189.0,
1,shoreline,139,673.0,-190.0,
1,shoreline,140,677.0,-190.0,
1,shoreline,141,678.0,-191.0,
1,shoreline,142,685.0,-191.0,
1,shoreline,143,686.0,-192.0,
1,shoreline,144,688.0,-192.0,
1,shoreline,145,689.0,-193.0,
1,shoreline,146,687.0,-195.0,
1,shoreline,147,685.0,-195.0,
1,shoreline,148,684.0,-196.0,
1,shoreline,149,679.0,-196.0,
1,shoreline,150,678.0,-197.0,
1,shoreline,151,680.0,-199.0,
1,shoreline,152,681.0,-199.0,
1,shoreline,153,682.0,-200.0,
1,shoreline,154,684.0,-200.0,
1,shoreline,155,685.0,-201.0,
1,shoreline,156,686.0,-201.0,
1,shoreline,157,687.0,-202.0,
1,shoreline,158,689.0,-202.0,
1,shoreline,159,690.0,-203.0,
1,shoreline,160,693.0,-203.0,
1,shoreline,161,694.0,-204.0,
1,shoreline,162,705.0,-204.0,
1,shoreline,163,707.0,-206.0,
1,shoreline,164,707.0,-208.0,
1,shoreline,165,705.0,-210.0,
1,shoreline,166,705.0,-211.0,
1,shoreline,167,706.0,-211.0,
1,shoreline,168,707.0,-212.0,
1,shoreline,169,710.0,-212.0,
1,shoreline,170,712.0,-214.0,
1,shoreline,171,716.0,-214.0,
1,shoreline,172,717.0,-215.0,
1,shoreline,173,718.0,-215.0,
1,shoreline,174,719.0,-216.0,
1,shoreline,175,720.0,-216.0,
1,shoreline,176,722.0,-218.0,
1,shoreline,177,724.0,-218.0,
1,shoreline,178,725.0,-219.0,
1,shoreline,179,727.0,-219.0,
1,shoreline,180,728.0,-220.0,
1,shoreline,181,731.0,-220.0,
1,shoreline,182,732.0,-221.0,
1,shoreline,183,733.0,-221.0,
1,shoreline,184,734.0,-222.0,
1,shoreline,185,736.0,-222.0,
1,shoreline,186,737.0,-223.0,
1,shoreline,187,737.0,-226.0,
1,shoreline,188,739.0,-228.0,
1,shoreline,189,740.0,-228.0,
1,shoreline,190,742.0,-230.0,
1,shoreline,191,743.0,-230.0,
1,shoreline,192,744.0,-231.0,
1,shoreline,193,745.0,-231.0,
1,shoreline,194,747.0,-233.0,
1,shoreline,195,749.0,-233.0,
1,shoreline,196,750.0,-234.0,
1,shoreline,197,752.0,-234.0,
1,shoreline,198,753.0,-235.0,
1,shoreline,199,754.0,-235.0,
1,shoreline,200,755.0,-236.0,
1,shoreline,201,756.0,-236.0,
1,shoreline,202,757.0,-237.0,
1,shoreline,203,758.0,-237.0,
1,shoreline,204,762.0,-241.0,
1,shoreline,205,764.0,-241.0,
1,shoreline,206,765.0,-242.0,
1,shoreline,207,767.0,-242.0,
1,shoreline,208,768.0,-243.0,
1,shoreline,209,769.0,-243.0,
1,shoreline,210,771.0,-245.0,
1,shoreline,211,775.0,-245.0,
1,shoreline,212,776.0,-246.0,
1,shoreline,213,777.0,-246.0,
1,shoreline,214,780.0,-249.0,
1,shoreline,215,782.0,-249.0,
1,shoreline,216,783.0,-250.0,
