feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,627.0,-117.0,
1,shoreline,1,626.0,-118.0,
1,shoreline,2,621.0,-118.0,
1,shoreline,3,620.0,-119.0,
1,shoreline,4,619.0,-119.0,
1,shoreline,5,618.0,-120.0,
1,shoreline,6,617.0,-120.0,
1,shoreline,7,616.0,-121.0,
1,shoreline,8,615.0,-121.0,
1,shoreline,9,614.0,-122.0,
1,shoreline,10,613.0,-122.0,
1,shoreline,11,612.0,-123.0,
1,shoreline,12,610.0,-123.0,
1,shoreline,13,609.0,-124.0,
1,shoreline,14,607.0,-124.0,
1,shoreline,15,606.0,-125.0,
1,shoreline,16,605.0,-125.0,
1,shoreline,17,604.0,-126.0,
1,shoreline,18,603.0,-126.0,
1,shoreline,19,601.0,-128.0,
1,shoreline,20,599.0,-128.0,
1,shoreline,21,598.0,-129.0,
1,shoreline,22,596.0,-129.0,
1,shoreline,23,595.0,-130.0,
1,shoreline,24,593.0,-130.0,
1,shoreline,25,592.0,-131.0,
1,shoreline,26,590.0,-131.0,
1,shoreline,27,589.0,-132.0,
1,shoreline,28,586.0,-132.0,
1,shoreline,29,585.0,-133.0,
1,shoreline,30,584.0,-133.0,
1,shoreline,31,583.0,-134.0,
1,shoreline,32,582.0,-134.0,
1,shoreline,33,581.0,-135.0,
1,shoreline,34,580.0,-135.0,
1,shoreline,35,579.0,-136.0,
1,shoreline,36,578.0,-136.0,
1,shoreline,37,577.0,-137.0,
1,shoreline,38,576.0,-137.0,
1,shoreline,39,575.0,-138.0,
1,shoreline,40,574.0,-138.0,
1,shoreline,41,573.0,-139.0,
1,shoreline,42,572.0,-139.0,
1,shoreline,43,571.0,-140.0,
1,shoreline,44,570.0,-140.0,
1,shoreline,45,569.0,-141.0,
1,shoreline,46,567.0,-141.0,
1,shoreline,47,566.0,-142.0,
1,shoreline,48,563.0,-142.0,
1,shoreline,49,562.0,-143.0,
1,shoreline,50,546.0,-143.0,
1,shoreline,51,545.0,-144.0,
1,shoreline,52,536.0,-144.0,
1,shoreline,53,535.0,-145.0,
1,shoreline,54,534.0,-145.0,
1,shoreline,55,533.0,-146.0,
1,shoreline,56,532.0,-146.0,
1,shoreline,57,531.0,-147.0,
1,shoreline,58,530.0,-147.0,
1,shoreline,59,529.0,-148.0,
1,shoreline,60,528.0,-148.0,
1,shoreline,61,527.0,-149.0,
1,shoreline,62,527.0,-154.0,
1,shoreline,63,526.0,-155.0,
1,shoreline,64,527.0,-156.0,
1,shoreline,65,527.0,-158.0,
1,shoreline,66,528.0,-159.0,
1,shoreline,67,529.0,-159.0,
1,shoreline,68,533.0,-163.0,
1,shoreline,69,534.0,-163.0,
1,shoreline,70,535.0,-164.0,
1,shoreline,71,536.0,-164.0,
1,shoreline,72,537.0,-165.0,
1,shoreline,73,539.0,-165.0,
1,shoreline,74,540.0,-166.0,
1,shoreline,75,541.0,-166.0,
1,shoreline,76,542.0,-167.0,
1,shoreline,77,546.0,-167.0,
1,shoreline,78,547.0,-168.0,
1,shoreline,79,551.0,-168.0,
1,shoreline,80,552.0,-169.0,
1,shoreline,81,557.0,-169.0,
1,shoreline,82,558.0,-168.0,
1,shoreline,83,558.0,-167.0,
1,shoreline,84,560.0,-165.0,
1,shoreline,85,561.0,-165.0,
1,shoreline,86,562.0,-164.0,
1,shoreline,87,563.0,-164.0,
1,shoreline,88,564.0,-165.0,
1,shoreline,89,569.0,-165.0,
1,shoreline,90,570.0,-166.0,
1,shoreline,91,573.0,-166.0,
1,shoreline,92,574.0,-167.0,
1,shoreline,93,575.0,-167.0,
1,shoreline,94,576.0,-168.0,
1,shoreline,95,577.0,-168.0,
1,shoreline,96,578.0,-169.0,
1,shoreline,97,578.0,-170.0,
1,shoreline,98,580.0,-172.0,
1,shoreline,99,581.0,-172.0,
1,shoreline,100,582.0,-173.0,
1,shoreline,101,585.0,-173.0,
1,shoreline,102,586.0,-174.0,
1,shoreline,103,591.0,-174.0,
1,shoreline,104,592.0,-175.0,
1,shoreline,105,598.0,-175.0,
1,shoreline,106,599.0,-176.0,
1,shoreline,107,600.0,-176.0,
1,shoreline,108,601.0,-177.0,
1,shoreline,109,602.0,-177.0,
1,shoreline,110,603.0,-178.0,
1,shoreline,111,604.0,-178.0,
1,shoreline,112,605.0,-179.0,
1,shoreline,113,607.0,-179.0,
1,shoreline,114,608.0,-180.0,
1,shoreline,115,609.0,-180.0,
1,shoreline,116,610.0,-181.0,
1,shoreline,117,611.0,-181.0,
1,shoreline,118,612.0,-182.0,
1,shoreline,119,616.0,-182.0,
1,shoreline,120,617.0,-183.0,
1,shoreline,121,619.0,-183.0,
1,shoreline,122,620.0,-184.0,
1,shoreline,123,623.0,-184.0,
1,shoreline,124,624.0,-185.0,
1,shoreline,125,629.0,-185.0,
1,shoreline,126,630.0,-186.0,
1,shoreline,127,634.0,-186.0,
1,shoreline,128,635.0,-187.0,
1,shoreline,129,639.0,-187.0,
1,shoreline,130,640.0,-188.0,
1,shoreline,131,644.0,-188.0,
1,shoreline,132,645.0,-189.0,
1,shoreline,133,649.0,-189.0,
1,shoreline,134,650.0,-190.0,
1,shoreline,135,652.0,-190.0,
1,shoreline,136,653.0,-191.0,
1,shoreline,137,656.0,-191.0,
1,shoreline,138,657.0,-192.0,
1,shoreline,139,660.0,-192.0,
1,shoreline,140,661.0,-193.0,
1,shoreline,141,666.0,-193.0,
1,shoreline,142,667.0,-194.0,
1,shoreline,143,670.0,-194.0,
1,shoreline,144,671.0,-195.0,
1,shoreline,145,673.0,-195.0,
1,shoreline,146,674.0,-196.0,
1,shoreline,147,678.0,-196.0,
1,shoreline,148,679.0,-197.0,
1,shoreline,149,684.0,-197.0,
1,shoreline,150,685.0,-198.0,
1,shoreline,151,688.0,-198.0,
1,shoreline,152,689.0,-199.0,
1,shoreline,153,691.0,-199.0,
1,shoreline,154,692.0,-200.0,
1,shoreline,155,696.0,-200.0,
1,shoreline,156,697.0,-201.0,
1,shoreline,157,699.0,-201.0,
1,shoreline,158,700.0,-202.0,
1,shoreline,159,703.0,-202.0,
1,shoreline,160,704.0,-203.0,
1,shoreline,161,706.0,-203.0,
1,shoreline,162,707.0,-204.0,
1,shoreline,163,708.0,-204.0,
1,shoreline,164,709.0,-205.0,
1,shoreline,165,710.0,-205.0,
1,shoreline,166,712.0,-207.0,
1,shoreline,167,713.0,-207.0,
1,shoreline,168,718.0,-212.0,
1,shoreline,169,719.0,-212.0,
1,shoreline,170,722.0,-215.0,
1,shoreline,171,724.0,-215.0,
1,shoreline,172,725.0,-216.0,
1,shoreline,173,726.0,-216.0,
1,shoreline,174,727.0,-217.0,
1,shoreline,175,728.0,-217.0,
1,shoreline,176,729.0,-218.0,
1,shoreline,177,730.0,-218.0,
1,shoreline,178,731.0,-219.0,
1,shoreline,179,732.0,-219.0,
1,shoreline,180,733.0,-220.0,
1,shoreline,181,734.0,-220.0,
1,shoreline,182,735.0,-221.0,
1,shoreline,183,736.0,-221.0,
1,shoreline,184,740.0,-225.0,
1,shoreline,185,740.0,-231.0,
1,shoreline,186,739.0,-232.0,
1,shoreline,187,739.0,-233.0,
1,shoreline,188,738.0,-234.0,
1,shoreline,189,739.0,-235.0,
1,shoreline,190,739.0,-237.0,
1,shoreline,191,740.0,-237.0,
1,shoreline,192,741.0,-238.0,
1,shoreline,193,742.0,-238.0,
1,shoreline,194,743.0,-239.0,
1,shoreline,195,745.0,-239.0,
1,shoreline,196,746.0,-240.0,
1,shoreline,197,750.0,-240.0,
1,shoreline,198,751.0,-241.0,
1,shoreline,199,753.0,-241.0,
1,shoreline,200,760.0,-248.0,
1,shoreline,201,761.0,-248.0,
1,shoreline,202,762.0,-249.0,
1,shoreline,203,763.0,-249.0,
1,shoreline,204,764.0,-250.0,
1,shoreline,205,766.0,-250.0,
1,shoreline,206,767.0,-251.0,
1,shoreline,207,768.0,-251.0,
1,shoreline,208,769.0,-252.0,
1,shoreline,209,771.0,-252.0,
1,shoreline,210,772.0,-253.0,
1,shoreline,211,778.0,-253.0,
1,shoreline,212,779.0,-254.0,
1,shoreline,213,781.0,-254.0,
1,shoreline,214,782.0,-255.0,
1,shoreline,215,784.0,-255.0,
1,shoreline,216,785.0,-256.0,
