X_warped,Y_warped,Z_m,u,timestamp,clip_name
-13581919.544199709,4434086.744023062,0.023342600000000005,0.0,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581917.735985683,4434086.143898346,0.023342600000000005,0.002506265664160401,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581916.05254356,4434085.127385586,0.023342600000000005,0.005012531328320802,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581914.59597422,4434083.353754236,0.023342600000000005,0.007518796992481203,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581912.920171617,4434082.311746912,0.023342600000000005,0.010025062656641603,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581911.110553771,4434081.716307148,0.023342600000000005,0.012531328320802004,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581909.300935866,4434081.12086737,0.023342600000000005,0.015037593984962405,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581907.491317952,4434080.525427586,0.023342600000000005,0.017543859649122806,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581905.681700064,4434079.929987812,0.023342600000000005,0.020050125313283207,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581903.872082204,4434079.334548042,0.023342600000000005,0.022556390977443608,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581902.068645516,4434078.718480458,0.023342600000000005,0.02506265664160401,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581900.479618637,4434077.386885554,0.023342600000000005,0.02756892230576441,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581898.669469273,4434076.79321942,0.023342600000000005,0.03007518796992481,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581896.859319933,4434076.199553295,0.023342600000000005,0.03258145363408521,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581895.049170569,4434075.605887164,0.023342600000000005,0.03508771929824561,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581893.239021191,4434075.012221029,0.023342600000000005,0.03759398496240601,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
-13581891.42887181,4434074.418554892,0.023342600000000005,0.040100250626566414,2024-01-11 22:34:23+00:00,walton_lighthouse-2024-01-11-223423Z
