u,median_observed,median_pointwise,lower_central50,upper_central50,hit_frac
0.0,117.21782507602772,119.67028181247798,115.00521030528687,133.61630134098854,0.9976689976689976
0.002506265664160401,117.17371725431175,119.62057071130033,114.64556591440493,133.53472690661448,0.9976689976689976
0.005012531328320802,117.12960943325558,119.57085961082691,113.53470266698707,129.97482153522014,0.9976689976689976
0.007518796992481203,117.08550161242964,119.52114851067324,113.49884605736845,129.9012307407751,0.9976689976689976
0.010025062656641603,117.04139379047491,119.24253440969517,113.46298944674805,129.82763994468792,0.9976689976689976
0.012531328320802004,116.99728596799841,117.96163928054118,113.42713283582869,129.7540491471881,0.9976689976689976
0.015037593984962405,116.68074418990993,116.682064934839,113.39127622690647,129.68045835317363,0.9976689976689976
0.017543859649122806,115.82427974801746,116.63858515187626,113.35541961678615,129.6068675582602,0.9976689976689976
0.020050125313283207,115.78269069847327,116.59510536878342,113.31956300666681,129.53327676263874,0.9976689976689976
0.022556390977443608,115.74110164784135,116.55162558457336,112.83805888826254,128.6433581743587,0.9976689976689976
0.02506265664160401,115.69951259884064,116.50814580200557,111.55716377811547,127.89807616089101,0.9976689976689976
0.02756892230576441,115.65792355024297,116.46466601990922,110.27626870687598,127.82796463079113,0.9976689976689976
0.03007518796992481,115.6163345002031,116.42118623632246,108.99537360639329,127.75785309845836,0.9976689976689976
0.03258145363408521,115.57474545006771,115.87699982495154,107.71447849227381,127.68774156549345,0.9976689976689976
0.03508771929824561,114.60963344100529,115.53315640014861,107.56622316359956,127.61763003406328,0.9976689976689976
0.03759398496240601,114.41942245196206,115.49156734980954,107.5434381363532,127.54751850264081,0.9976689976689976
0.040100250626566414,114.38036992775498,115.4499782995876,107.52065310916664,127.26306492097225,0.9976689976689976
0.042606516290726815,114.34131740217123,115.40838924792554,107.49786808098489,126.02074711190032,0.9976689976689976
0.045112781954887216,114.30226487853257,115.36680019824772,107.47508305451309,124.87042982326594,0.9976689976689976
0.047619047619047616,114.26321235404707,115.32521114776614,107.45229802693379,124.80619595992597,0.9976689976689976
0.05012531328320802,114.22415982918181,114.84359115423291,107.00543512321627,124.74196209548332,0.9976689976689976
0.05263157894736842,113.58906686957776,114.18510730534398,105.73806872912478,124.6777282312369,0.9976689976689976
0.05513784461152882,113.08420704905099,114.14605478307983,104.47070234355452,124.61349436781205,0.9976689976689976
0.05764411027568922,113.0477089958956,114.10700226096425,103.20333597229146,124.54926050494454,0.9976689976689976
