u,X_warped,Y_warped
0.0,-13581921.017547779,4434081.827174801
0.002506265664160401,-13581919.20596751,4434081.238283913
0.005012531328320802,-13581917.39438723,4434080.649393022
0.007518796992481203,-13581915.582806922,4434080.060502123
0.010025062656641603,-13581913.771226645,4434079.471611231
0.012531328320802004,-13581911.959646406,4434078.88272035
0.015037593984962405,-13581910.226266334,4434078.032860136
0.017543859649122806,-13581908.647867208,4434076.665798422
0.020050125313283207,-13581906.835563932,4434076.079320306
0.022556390977443608,-13581905.023260683,4434075.492842197
0.02506265664160401,-13581903.210957421,4434074.906364088
0.02756892230576441,-13581901.398654103,4434074.319885961
0.03007518796992481,-13581899.58635083,4434073.733407845
0.03258145363408521,-13581897.77404758,4434073.146929737
0.03508771929824561,-13581896.226834988,4434071.6757926
0.03759398496240601,-13581894.45719257,4434070.946946889
0.040100250626566414,-13581892.644161187,4434070.362898552
0.042606516290726815,-13581890.831129847,4434069.778850225
0.045112781954887216,-13581889.01809848,4434069.194801894
0.047619047619047616,-13581887.205067087,4434068.610753553
0.05012531328320802,-13581885.392035734,4434068.026705224
0.05263157894736842,-13581883.750093536,4434066.87169919
0.05513784461152882,-13581882.070768835,4434065.841445787
0.05764411027568922,-13581880.257004198,4434065.25984442
0.06015037593984962,-13581878.44323959,4434064.678243059
0.06265664160401002,-13581876.62947502,4434064.09664171
0.06516290726817042,-13581874.815710394,4434063.515040347
0.06766917293233082,-13581873.00194576,4434062.933438979
0.07017543859649122,-13581871.334563628,4434061.8633309
0.07268170426065163,-13581869.827906996,4434060.256850753
0.07518796992481203,-13581868.01303276,4434059.6789524825
0.07769423558897243,-13581866.198158469,4434059.101054194
0.08020050125313283,-13581864.383284247,4434058.523155925
0.08270676691729323,-13581862.568409996,4434057.94525765
0.08521303258145363,-13581860.753535723,4434057.367359366
0.08771929824561403,-13581858.975810552,4434056.665487457
0.09022556390977443,-13581857.504833365,4434054.939938024
0.09273182957393483,-13581856.033856167,4434053.214388597
0.09523809523809523,-13581854.243819067,4434052.553603841
0.09774436090225563,-13581852.427068878,4434051.98196594
0.10025062656641603,-13581850.610318726,4434051.410328052
0.10275689223057644,-13581848.793568522,4434050.83869015
0.10526315789473684,-13581846.976818308,4434050.267052242
0.10776942355889724,-13581845.195663238,4434049.576626519
0.11027568922305764,-13581843.642450584,4434048.125512845
0.11278195488721804,-13581841.824940575,4434047.55641066
0.11528822055137844,-13581840.007430512,4434046.987308458
0.11779448621553884,-13581838.18992049,4434046.418206267
0.12030075187969924,-13581836.372410491,4434045.849104084
0.12280701754385964,-13581834.55490047,4434045.280001895
0.12531328320802004,-13581832.935753465,4434044.048923806
0.12781954887218044,-13581831.458568063,4434042.344092302
0.13032581453634084,-13581829.919258978,4434040.846579712
0.13283208020050125,-13581828.09963092,4434040.284545816
0.13533834586466165,-13581826.280002842,4434039.722511909
0.13784461152882205,-13581824.460374797,4434039.1604780145
0.14035087719298245,-13581822.640746748,4434038.598444119
0.14285714285714285,-13581820.821118692,4434038.036410222
0.14536340852130325,-13581819.223611696,4434036.733115176
0.14786967418546365,-13581817.403398622,4434036.173033594
0.15037593984962405,-13581815.583185583,4434035.612952025
0.15288220551378445,-13581813.762972495,4434035.052870442
0.15538847117794485,-13581811.942759397,4434034.492788854
0.15789473684210525,-13581810.122546343,4434033.93270728
0.16040100250626566,-13581808.522143278,4434032.639077071
0.16290726817042606,-13581806.701341966,4434032.080958515
0.16541353383458646,-13581804.88054065,4434031.522839959
0.16791979949874686,-13581803.059739372,4434030.964721412
0.17042606516290726,-13581801.238938069,4434030.406602862
0.17293233082706766,-13581799.418136744,4434029.848484302
0.17543859649122806,-13581797.905236226,4434028.262841167
0.17794486215538846,-13581796.21148765,4434027.280723053
0.18045112781954886,-13581794.389500165,4434026.726563033
0.18295739348370926,-13581792.567512654,4434026.172403004
0.18546365914786966,-13581790.745525166,4434025.618242982
0.18796992481203006,-13581788.923537714,4434025.064082971
0.19047619047619047,-13581787.30243332,4434023.839537059
0.19298245614035087,-13581785.567418326,4434022.995132879
0.19548872180451127,-13581783.74463275,4434022.4436362265
0.19799498746867167,-13581781.921847202,4434021.89213958
0.20050125313283207,-13581780.09906164,4434021.340642933
0.20300751879699247,-13581778.27627603,4434020.78914627
0.20551378446115287,-13581776.73964426,4434019.282698881
0.20802005012531327,-13581775.249182772,4434017.622172376
0.21052631578947367,-13581773.75872126,4434015.961645882
0.21303258145363407,-13581772.059411202,4434014.998087451
0.21553884711779447,-13581770.233579595,4434014.456755952
0.21804511278195488,-13581768.407748023,4434013.915424463
0.22055137844611528,-13581767.796875207,4434009.319539897
0.22305764411027568,-13581766.306413673,4434007.659013406
0.22556390977443608,-13581764.613122882,4434006.675367585
0.22807017543859648,-13581762.782451047,4434006.150188947
0.23057644110275688,-13581761.835029157,4434002.677433914
0.23308270676691728,-13581760.344567621,4434001.016907421
0.23558897243107768,-13581758.797593042,4433999.544976062
0.23809523809523808,-13581756.962535888,4433999.034432092
0.24060150375939848,-13581755.127478693,4433998.523888106
0.24310776942355888,-13581753.29242153,4433998.0133441305
0.24561403508771928,-13581751.457364382,4433997.502800161
0.24812030075187969,-13581749.793702308,4433996.420277537
0.2506265664160401,-13581748.300907994,4433994.767535982
0.2531328320802005,-13581746.808113702,4433993.114794421
0.2556390977443609,-13581745.18221032,4433991.906263814
0.2581453634085213,-13581743.34398028,4433991.406308301
0.2606516290726817,-13581741.505750233,4433990.906352783
0.2631578947368421,-13581739.667520205,4433990.40639727
0.2656641604010025,-13581737.829290194,4433989.906441764
0.2681704260651629,-13581736.289133523,4433988.411757694
0.2706766917293233,-13581734.610044982,4433987.38071606
0.2731829573934837,-13581732.770428121,4433986.885388682
0.2756892230576441,-13581730.930811275,4433986.390061309
0.2781954887218045,-13581729.091194414,4433985.894733932
0.2807017543859649,-13581727.301758565,4433985.231942747
0.2832080200501253,-13581725.804570971,4433983.59386245
0.2857142857142857,-13581724.179265646,4433982.383335973
0.2882205513784461,-13581722.33777373,4433981.894266016
0.2907268170426065,-13581720.496281795,4433981.405196049
0.2932330827067669,-13581718.65478989,4433980.916126094
0.2957393483709273,-13581716.85171446,4433980.298852886
0.2982456140350877,-13581715.27418649,4433978.928884047
0.3007518796992481,-13581713.43174571,4433978.442980564
0.3032581453634085,-13581711.589304948,4433977.957077086
0.3057644110275689,-13581709.746864213,4433977.471173618
0.3082706766917293,-13581707.933469508,4433976.888337776
0.3107769423558897,-13581706.432217656,4433975.263820674
0.3132832080200501,-13581704.593776181,4433974.764570863
0.3157894736842105,-13581702.750138568,4433974.282661511
0.3182957393483709,-13581700.906500947,4433973.8007521555
0.3208020050125313,-13581699.062863322,4433973.3188427985
0.3233082706766917,-13581697.517483914,4433971.841588038
0.3258145363408521,-13581695.67288007,4433971.362903183
0.3283208020050125,-13581693.82827621,4433970.884218321
0.3308270676691729,-13581691.983672377,4433970.405533468
0.3333333333333333,-13581690.193318287,4433969.745806685
0.3358395989974937,-13581688.590284768,4433968.460954807
0.3383458646616541,-13581686.744706798,4433967.985520739
0.3408521303258145,-13581684.899128845,4433967.510086677
