u,X_warped,Y_warped,rep_choice
0.0,-13581924.45487732,4434070.356139489,median_pointwise
0.002506265664160401,-13581922.63544357,4434069.793457184,median_pointwise
0.005012531328320802,-13581921.042890165,4434068.473631131,median_pointwise
0.007518796992481203,-13581919.594745519,4434066.671884962,median_pointwise
0.010025062656641603,-13581918.1466009,4434064.870138785,median_pointwise
0.012531328320802004,-13581916.376728803,4434064.142059727,median_pointwise
0.015037593984962405,-13581914.554939907,4434063.587236918,median_pointwise
0.017543859649122806,-13581912.733151004,4434063.032414104,median_pointwise
0.020050125313283207,-13581910.91136212,4434062.477591297,median_pointwise
0.022556390977443608,-13581909.089573262,4434061.922768496,median_pointwise
0.02506265664160401,-13581907.267784392,4434061.367945695,median_pointwise
0.02756892230576441,-13581905.445995472,4434060.813122878,median_pointwise
0.03007518796992481,-13581903.954456028,4434059.156193655,median_pointwise
0.03258145363408521,-13581902.481541106,4434057.43711086,median_pointwise
0.03508771929824561,-13581900.658153092,4434056.887624671,median_pointwise
0.03759398496240601,-13581899.597038059,4434053.794285672,median_pointwise
0.040100250626566414,-13581897.868451864,4434052.928427376,median_pointwise
0.042606516290726815,-13581896.043031357,4434052.385724082,median_pointwise
0.045112781954887216,-13581894.303788787,4434051.555428226,median_pointwise
0.047619047619047616,-13581892.478162898,4434051.013410179,median_pointwise
0.05012531328320802,-13581890.82455346,4434049.897339993,median_pointwise
0.05263157894736842,-13581888.998515764,4434049.356696331,median_pointwise
0.05513784461152882,-13581887.172478061,4434048.816052668,median_pointwise
0.05764411027568922,-13581885.464588098,4434047.881126998,median_pointwise
0.06015037593984962,-13581884.008018794,4434046.107495637,median_pointwise
0.06265664160401002,-13581882.551449526,4434044.333864263,median_pointwise
0.06516290726817042,-13581881.094880205,4434042.560232905,median_pointwise
0.06766917293233082,-13581879.638310874,4434040.786601555,median_pointwise
0.07017543859649122,-13581877.938889997,4434039.823412979,median_pointwise
0.07268170426065163,-13581876.1086475,4434039.2968016,median_pointwise
0.07518796992481203,-13581874.278404992,4434038.770190219,median_pointwise
0.07769423558897243,-13581872.710311878,4434037.368735314,median_pointwise
0.08020050125313283,-13581870.879424777,4434036.844275107,median_pointwise
0.08270676691729323,-13581869.048537653,4434036.319814895,median_pointwise
0.08521303258145363,-13581867.217650512,4434035.7953546755,median_pointwise
0.08771929824561403,-13581865.557329806,4434034.701681294,median_pointwise
0.09022556390977443,-13581864.096877186,4434032.941009325,median_pointwise
0.09273182957393483,-13581862.63642456,4434031.180337359,median_pointwise
0.09523809523809523,-13581861.116234837,4434029.619019593,median_pointwise
0.09774436090225563,-13581859.370634932,4434028.809939394,median_pointwise
0.10025062656641603,-13581857.536468487,4434028.296423025,median_pointwise
0.10275689223057644,-13581855.702302,4434027.782906645,median_pointwise
0.10526315789473684,-13581853.955986135,4434026.9762156755,median_pointwise
0.10776942355889724,-13581852.121597636,4434026.46344023,median_pointwise
0.11027568922305764,-13581850.287209159,4434025.95066479,median_pointwise
0.11278195488721804,-13581848.610760817,4434024.910812451,median_pointwise
0.11528822055137844,-13581847.146621916,4434023.16244218,median_pointwise
0.11779448621553884,-13581845.682483055,4434021.414071896,median_pointwise
0.12030075187969924,-13581844.218344213,4434019.665701609,median_pointwise
0.12280701754385964,-13581842.519182988,4434018.701646531,median_pointwise
0.12531328320802004,-13581840.681182494,4434018.200924991,median_pointwise
0.12781954887218044,-13581838.843181996,4434017.7002034485,median_pointwise
0.13032581453634084,-13581837.005181527,4434017.199481916,median_pointwise
0.13283208020050125,-13581835.16718104,4434016.698760379,median_pointwise
0.13533834586466165,-13581833.329180537,4434016.198038835,median_pointwise
0.13784461152882205,-13581831.708212148,4434014.973039127,median_pointwise
0.14035087719298245,-13581830.240569508,4434013.236361653,median_pointwise
0.14285714285714285,-13581828.51910849,4434012.346725311,median_pointwise
0.14536340852130325,-13581826.767805638,4434011.556676889,median_pointwise
0.14786967418546365,-13581824.927722814,4434011.062904516,median_pointwise
0.15037593984962405,-13581823.087640015,4434010.569132153,median_pointwise
0.15288220551378445,-13581821.24755718,4434010.0753597785,median_pointwise
0.15538847117794485,-13581819.407474339,4434009.5815874,median_pointwise
0.15789473684210525,-13581817.788448986,4434008.350103432,median_pointwise
0.16040100250626566,-13581816.317471787,4434006.624554006,median_pointwise
0.16290726817042606,-13581814.67731656,4434005.463584442,median_pointwise
0.16541353383458646,-13581812.835113714,4434004.976886952,median_pointwise
0.16791979949874686,-13581810.992910895,4434004.49018947,median_pointwise
0.17042606516290726,-13581809.150708059,4434004.003491986,median_pointwise
0.17293233082706766,-13581807.30850521,4434003.516794493,median_pointwise
0.17543859649122806,-13581805.466302384,4434003.030097011,median_pointwise
0.17794486215538846,-13581803.919337586,4434001.558132957,median_pointwise
0.18045112781954886,-13581802.394634781,4434000.011876295,median_pointwise
0.18295739348370926,-13581800.550756326,4433999.530770613,median_pointwise
0.18546365914786966,-13581798.706877891,4433999.049664935,median_pointwise
0.18796992481203006,-13581796.862999478,4433998.568559267,median_pointwise
