x,median,q1,q3,whisker_low,whisker_high,iqr,std,count
554.0,-280.0,-568.0,-177.0,-932.0,-153.5,391.0,230.47099568572014,241
554.1623246492986,-278.8376753507014,-556.0,-178.59418837675344,-932.0,-153.25651302605206,377.40581162324656,217.31281512168047,241
554.3246492985973,-297.3507014028055,-541.3246492985973,-178.34418837675344,-932.0,-153.01302605210412,362.9804609218438,208.28370059718557,241
554.4869739478958,-321.30160320640294,-515.0,-178.02605210420847,-932.0,-152.76953907815636,336.9739478957915,203.9328340591898,241
554.6492985971944,-300.3046092184371,-509.052104208417,-177.93837675350701,-932.0,-152.52605210420842,331.11372745490996,204.55894562441412,241
554.811623246493,-278.0260521041919,-535.4639278557115,-177.73547094188373,-932.0,-152.28256513026048,357.7284569138278,210.1175485701681,241
554.9739478957916,-204.96593186368682,-548.0,-177.05210420841672,-932.0,-152.03907815631254,370.9478957915833,220.23548023401653,241
555.1362725450902,-268.0,-567.7274549098197,-176.8364729458918,-934.0,-152.86372745490985,390.89098196392786,222.32715049770903,241
555.2985971943888,-295.7014028056112,-555.1763527054104,-176.64168336673347,-934.0,-152.70140280561122,378.53466933867696,216.75029814890163,241
555.4609218436874,-337.01803607215356,-534.6432865731551,-176.4468937875751,-934.0,-152.5390781563126,358.19639278558003,215.5620405446687,241
555.623246492986,-339.2034068136346,-566.753507014028,-176.13026052104192,-934.0,-152.37675350701397,390.623246492986,218.83387895127643,241
555.7855711422845,-294.4288577154309,-580.0,-175.64328657314638,-934.0,-152.21442885771546,404.3567134268536,226.37250607544254,241
555.9478957915832,-291.0,-585.0,-175.1563126252505,-934.0,-152.05210420841684,409.8436873747495,237.7724292550108,241
556.1102204408818,-256.7555110220578,-580.4869739478847,-175.66773547094186,-934.0,-151.8897795591182,404.81923847694287,234.80182092526715,241
556.2725450901804,-291.5511022044343,-535.7274549097924,-175.4729458917835,-934.0,-151.72745490981958,360.2545090180089,222.76607145266397,241
556.4348697394789,-327.3346693386666,-499.51302605212277,-175.2605210420843,-934.0,-151.56513026052107,324.2525050100385,215.63029337844526,241
556.5971943887776,-304.9258517034077,-483.46492985972145,-175.0,-934.0,-151.40280561122245,308.46492985972145,213.88547778163885,241
556.7595190380762,-286.2545090180247,-519.4549098196512,-175.0,-934.0,-151.24048096192382,344.4549098196512,217.6613083225239,241
556.9218436873748,-213.9879759518708,-526.535070140274,-174.695390781563,-934.0,-151.0781563126252,351.839679358711,226.68208139783167,241
557.0841683366733,-234.48697394787416,-551.0,-174.91583166332668,-934.0,-151.0,376.0841683366733,229.3632475413886,241
557.2464929859719,-291.0,-524.8877755511038,-174.92251169004678,-934.0,-151.0,349.965263861057,218.9977259697054,241
557.4088176352706,-316.6773547094275,-490.9619238476823,-174.81849413111937,-934.0,-151.0,316.143429716563,214.0661437152701,241
557.5711422845692,-336.5751503006005,-496.0340681362662,-174.63298024620664,-934.0,-151.0,321.40108789005956,214.94285063338532,241
557.7334669338677,-301.6653306613391,-534.2434869739495,-174.2665330661323,-934.0,-151.0,359.97695390781723,221.55890738071574,241
557.8957915831663,-256.83366733466937,-551.0,-174.10420841683367,-934.0,-151.0,376.89579158316633,233.42680884834766,241
558.058116232465,-274.0120240480958,-570.058116232465,-173.94188376753505,-934.0,-151.0,396.1162324649299,234.52463390683607,241
558.2204408817636,-293.0280561122563,-555.2284569138405,-173.77955911823642,-934.0,-151.0,381.4488977956041,223.53486734822118,241
558.3827655310621,-325.9258517034151,-544.0741482965932,-173.32064128256536,-934.0,-151.0,370.75350701402783,217.17639367457605,241
558.5450901803607,-343.3176352705411,-539.7695390781545,-172.81963927855713,-934.0,-151.0,366.94989979959735,215.858868375738,241
558.7074148296593,-308.69539078156026,-545.122244488978,-172.55110220440878,-934.0,-151.0,372.57114228456925,219.6730119547437,241
558.869739478958,-260.8006012024037,-570.869739478958,-172.26052104208406,-934.0,-151.0,398.6092184368739,228.36183863320667,241
559.0320641282565,-223.22244488976776,-579.0,-172.61322645290588,-935.0,-150.96793587174352,406.3867735470941,235.20197326583911,241
559.1943887775551,-273.2484969939851,-557.0,-173.0,-935.0,-150.8056112224449,384.0,223.3372073051213,241
559.3567134268537,-304.8436873747578,-518.0,-172.9298597194388,-935.0,-150.64328657314627,345.0701402805612,215.60061931212908,241
559.5190380761524,-339.2605210420661,-497.06412825650114,-172.44288577154293,-935.0,-150.48096192384764,324.6212424849582,212.44369812002694,241
559.6813627254509,-315.43486973947404,-518.0,-171.9559118236474,-935.0,-150.31863727454913,346.0440881763526,214.069151528818,241
559.8436873747495,-265.5651302605213,-538.687374749499,-171.26052104208418,-935.0,-150.1563126252505,367.4268537074148,220.3711808377841,241
560.0060120240481,-214.63927855711842,-554.7394789579158,-168.66022044088345,-933.4809619238421,-150.0,386.0792585170324,231.681786393123,242
560.1683366733467,-264.2384769539351,-545.5608717434718,-171.20040080160297,-928.5050100200402,-150.0,374.3604709418688,212.85896581143416,242
560.3306613226453,-308.51402805610803,-500.35521042084525,-170.6713426853708,-928.9919839679358,-150.0,329.68386773547445,200.07272240984508,242
560.4929859719439,-340.8336673346687,-462.96167334668985,-170.50701402805612,-901.6436623246404,-150.0,292.45465931863373,194.51713272825637,242
560.6553106212425,-325.29183366732843,-470.6127254509099,-170.0425851703406,-921.4679358717639,-150.0,300.5701402805693,196.80549114118668,242
560.8176352705411,-265.30661322642504,-494.16883767537047,-169.41032064128245,-930.4529058116234,-150.0,324.758517034088,206.67741412160078,242
560.9799599198396,-185.27955911825393,-523.0265531062049,-168.04108216433409,-930.9398797595189,-150.0,354.98547094187086,223.1285983885076,242
561.1422845691383,-240.0170340681318,-506.02571810287463,-166.85771543086173,-929.4268537074148,-149.85771543086173,339.1680026720129,212.3874471409504,242
561.3046092184369,-278.9018036072187,-478.4010521042023,-166.64969939879757,-929.9138276553107,-149.6953907815631,311.7513527054047,203.8543625312914,242
561.4669338677355,-277.27855711423064,-462.7229458917847,-166.46302605210414,-907.1128256513057,-149.53306613226448,296.2599198396806,201.29067355770064,242
561.629258517034,-261.7560120240569,-483.7665330661166,-166.0356713426856,-930.8877755511021,-149.37074148296597,317.730861723431,204.92054586563282,242
561.7915831663327,-240.54809619238745,-515.9353707414817,-165.5731462925852,-931.374749498998,-149.20841683366734,350.36222444889654,214.42967540130655,242
561.9539078156313,-184.71593186371888,-528.4263527054081,-165.09218436873743,-931.8617234468938,-149.04609218436872,363.3341683366707,229.08710567344238,242
562.1162324649299,-223.49699398800317,-522.0871743486974,-166.0,-925.6973947895794,-149.0,356.08717434869743,211.65169922941067,244
562.2785571142284,-272.8226452905658,-491.55210420841763,-166.33216432865737,-926.6713426853705,-149.0,325.21993987976026,196.56800251301593,244
562.440881763527,-298.09819639278277,-446.80360721442446,-166.0,-868.0090180360612,-149.0,280.80360721442446,189.02820426521473,244
562.6032064128257,-292.0,-438.94989979960616,-165.79358717434866,-848.6843687374924,-149.0,273.1563126252575,189.9328538563731,244
562.7655310621243,-256.60120240479,-458.2339679358878,-165.4534068136271,-897.4048096192788,-149.0,292.7805611222607,199.16691620558123,244
562.9278557114228,-197.5851703406953,-502.49949899798276,-165.1082164328658,-930.5671342685368,-149.0,337.39128256511697,215.66310908027285,244
563.0901803607214,-213.07715430861288,-553.1568136272574,-164.97745490981964,-926.0,-148.90981963927857,388.17935871743776,228.9437317609292,244
563.2525050100201,-287.01603206413677,-525.1082164328591,-164.93687374749499,-926.0,-148.74749498997994,360.1713426853641,216.50081588755248,244
563.4148296593187,-311.22845691383566,-477.860721442867,-164.84068136272526,-926.0,-148.58517034068132,313.0200400801417,209.86153934099437,244
563.5771543086172,-316.45791583167033,-487.30811623248087,-164.4228456913828,-926.0,-148.4228456913828,322.88527054109807,209.57819437242782,244
563.7394789579158,-278.0941883767558,-524.6017034068142,-164.12354709418838,-926.0,-148.26052104208418,360.4781563126258,215.67583282667977,244
563.9018036072144,-215.88877755510612,-539.1763527054109,-163.51112224448894,-926.0,-148.09819639278555,375.6652304609219,227.64226677354333,244
564.0641282565131,-187.98597194390868,-506.5450901803438,-161.93587174348693,-930.9358717434869,-149.0,344.60921843685685,221.36097415705035,244
564.2264529058116,-229.98797595189671,-496.5200400801591,-161.74524048096197,-930.7735470941884,-149.0,334.77479959919714,203.58572005090653,244
564.3887775551102,-239.45671342685438,-462.2494989979973,-161.56262525050101,-913.2798096192417,-149.0,300.6868737474963,191.34496622653816,244
564.5511022044088,-243.19024716099005,-437.36673346692294,-161.38001002004006,-851.3468186372472,-149.0,275.9867234468829,185.73619182736397,244
564.7134268537075,-238.15390781562536,-450.06613226451987,-160.98697394789554,-883.6848697394564,-149.0,289.07915831662433,187.3559605978286,244
564.875751503006,-203.42384769539814,-453.5110220440909,-160.6395290581163,-892.8182615230528,-149.0,292.8714929859746,196.02516458670033,244
565.0380761523046,-173.51245347838298,-516.2289579158319,-159.9238476953908,-930.8857715430862,-147.0,356.30511022044107,216.95919080495366,244
565.2004008016032,-212.96392785571408,-482.35404141616027,-159.59919839679355,-930.3987975951903,-147.0,322.7548430193667,205.8748034350899,244
565.3627254509018,-208.8892785571124,-463.906813627249,-159.2745490981963,-920.855210420828,-147.0,304.6322645290527,200.13671084556847,244
565.5250501002004,-205.73747494989982,-463.12625250500395,-158.94989979959928,-919.390781563111,-147.0,304.17635270540467,200.20513352728216,244
565.687374749499,-205.6563126252505,-480.344188376752,-158.6097194388778,-928.937875751503,-147.0,321.7344689378742,206.0742877634652,244
565.8496993987976,-200.00200400801327,-520.2124248496993,-158.28181362725448,-928.4509018036072,-147.0,361.9306112224449,217.2746022610817,244
