u,X_warped,Y_warped,rep_choice
0.0,-13581923.939179389,4434072.077123498,median_pointwise
0.002506265664160401,-13581922.46621251,4434070.35821405,median_pointwise
0.005012531328320802,-13581920.64716629,4434069.794238452,median_pointwise
0.007518796992481203,-13581918.828120044,4434069.230262846,median_pointwise
0.010025062656641603,-13581917.093031786,4434068.386103245,median_pointwise
0.012531328320802004,-13581915.27379201,4434067.822773716,median_pointwise
0.015037593984962405,-13581913.538274772,4434066.980045642,median_pointwise
0.017543859649122806,-13581911.718840992,4434066.417363326,median_pointwise
0.020050125313283207,-13581909.899407232,4434065.854681017,median_pointwise
0.022556390977443608,-13581908.311874041,4434064.518101621,median_pointwise
0.02506265664160401,-13581906.859401396,4434062.730798958,median_pointwise
0.02756892230576441,-13581905.406928688,4434060.943496315,median_pointwise
0.03007518796992481,-13581903.708749417,4434059.97616427,median_pointwise
0.03258145363408521,-13581902.140727505,4434058.574471945,median_pointwise
0.03508771929824561,-13581900.318142004,4434058.022307611,median_pointwise
0.03759398496240601,-13581899.597038059,4434053.794285672,median_pointwise
0.040100250626566414,-13581897.955040501,4434052.6394642955,median_pointwise
0.042606516290726815,-13581896.129414655,4434052.097446263,median_pointwise
0.045112781954887216,-13581894.303788787,4434051.555428226,median_pointwise
0.047619047619047616,-13581892.478162898,4434051.013410179,median_pointwise
0.05012531328320802,-13581892.224232206,4434045.226340561,median_pointwise
0.05263157894736842,-13581890.39484345,4434044.696880037,median_pointwise
0.05513784461152882,-13581888.565454686,4434044.167419513,median_pointwise
0.05764411027568922,-13581886.736065902,4434043.63795898,median_pointwise
0.06015037593984962,-13581884.906677138,4434043.108498453,median_pointwise
0.06265664160401002,-13581883.077288406,4434042.579037937,median_pointwise
0.06516290726817042,-13581881.247899627,4434042.049577409,median_pointwise
0.06766917293233082,-13581879.638310874,4434040.786601551,median_pointwise
0.07017543859649122,-13581878.181741567,4434039.0129701905,median_pointwise
0.07268170426065163,-13581876.725172285,4434037.239338824,median_pointwise
0.07518796992481203,-13581875.268602991,4434035.465707459,median_pointwise
0.07769423558897243,-13581873.812033648,4434033.692076108,median_pointwise
0.08020050125313283,-13581872.209800277,4434032.404554051,median_pointwise
0.08270676691729323,-13581870.3756338,4434031.891037675,median_pointwise
0.08521303258145363,-13581868.541467307,4434031.377521289,median_pointwise
0.08771929824561403,-13581866.707300844,4434030.864004913,median_pointwise
0.09022556390977443,-13581864.873134375,4434030.350488536,median_pointwise
0.09273182957393483,-13581863.038967902,4434029.836972158,median_pointwise
0.09523809523809523,-13581861.204801407,4434029.323455773,median_pointwise
0.09774436090225563,-13581859.715519283,4434027.658993432,median_pointwise
0.10025062656641603,-13581858.25506669,4434025.898321455,median_pointwise
0.10275689223057644,-13581856.794614049,4434024.137649491,median_pointwise
0.10526315789473684,-13581855.334161403,4434022.37697753,median_pointwise
0.10776942355889724,-13581853.54718589,4434021.70597575,median_pointwise
0.11027568922305764,-13581851.709185423,4434021.205254219,median_pointwise
0.11278195488721804,-13581849.871184945,4434020.704532686,median_pointwise
0.11528822055137844,-13581848.03318443,4434020.203811138,median_pointwise
0.11779448621553884,-13581846.195183944,4434019.7030895995,median_pointwise
0.12030075187969924,-13581844.357183473,4434019.202368068,median_pointwise
0.12280701754385964,-13581842.75420535,4434017.9173313305,median_pointwise
0.12531328320802004,-13581841.217769546,4434016.410229929,median_pointwise
0.12781954887218044,-13581839.378384959,4434015.914127362,median_pointwise
0.13032581453634084,-13581837.539000401,4434015.4180248035,median_pointwise
0.13283208020050125,-13581835.699615825,4434014.921922242,median_pointwise
0.13533834586466165,-13581833.860231232,4434014.425819672,median_pointwise
0.13784461152882205,-13581832.020846665,4434013.929717112,median_pointwise
0.14035087719298245,-13581830.240569508,4434013.236361651,median_pointwise
0.14285714285714285,-13581828.77292686,4434011.499684185,median_pointwise
0.14536340852130325,-13581827.213198755,4434010.070313676,median_pointwise
0.14786967418546365,-13581825.371942863,4434009.5804560585,median_pointwise
0.15037593984962405,-13581823.530686997,4434009.09059845,median_pointwise
0.15288220551378445,-13581821.689431094,4434008.600740831,median_pointwise
0.15538847117794485,-13581819.848175185,4434008.110883208,median_pointwise
0.15789473684210525,-13581818.006919308,4434007.621025596,median_pointwise
0.16040100250626566,-13581816.317471787,4434006.6245540045,median_pointwise
0.16290726817042606,-13581814.846494578,4434004.89900458,median_pointwise
0.16541353383458646,-13581813.100948108,4434004.089746017,median_pointwise
0.16791979949874686,-13581811.258030072,4434003.605435362,median_pointwise
0.17042606516290726,-13581809.415112017,4434003.121124703,median_pointwise
0.17293233082706766,-13581807.572193947,4434002.636814037,median_pointwise
0.17543859649122806,-13581805.7292759,4434002.15250338,median_pointwise
0.17794486215538846,-13581803.919337586,4434001.558132956,median_pointwise
0.18045112781954886,-13581802.445183096,4433999.843186763,median_pointwise
0.18295739348370926,-13581800.638758566,4433999.237090074,median_pointwise
0.18546365914786966,-13581798.794638816,4433998.756789703,median_pointwise
0.18796992481203006,-13581796.950519092,4433998.276489341,median_pointwise
0.19047619047619047,-13581795.106399331,4433997.796188968,median_pointwise
0.19298245614035087,-13581793.262279566,4433997.315888591,median_pointwise
0.19548872180451127,-13581791.574562669,4433996.313641572,median_pointwise
0.19799498746867167,-13581790.097377304,4433994.608810059,median_pointwise
0.20050125313283207,-13581788.426773034,4433993.5494549135,median_pointwise
0.20300751879699247,-13581786.580705013,4433993.075656204,median_pointwise
0.20551378446115287,-13581784.73463702,4433992.601857501,median_pointwise
0.20802005012531327,-13581782.888569042,4433992.128058805,median_pointwise
0.21052631578947367,-13581781.04250105,4433991.6542601045,median_pointwise
0.21303258145363407,-13581779.279542355,4433990.903109522,median_pointwise
0.21553884711779447,-13581777.784307985,4433989.258510939,median_pointwise
0.21804511278195488,-13581775.937006103,4433988.788830023,median_pointwise
0.22055137844611528,-13581774.089704202,4433988.319149106,median_pointwise
0.22305764411027568,-13581772.242402287,4433987.84946818,median_pointwise
0.22556390977443608,-13581770.395100398,4433987.379787263,median_pointwise
0.22807017543859648,-13581768.547798503,4433986.910106346,median_pointwise
0.23057644110275688,-13581767.030989422,4433985.337506803,median_pointwise
0.23308270676691728,-13581765.196596283,4433984.824746782,median_pointwise
0.23558897243107768,-13581763.348298116,4433984.358390661,median_pointwise
0.23809523809523808,-13581761.49999994,4433983.89203454,median_pointwise
0.24060150375939848,-13581759.651701732,4433983.425678405,median_pointwise
0.24310776942355888,-13581757.803403549,4433982.959322278,median_pointwise
0.24561403508771928,-13581756.296328388,4433981.3542388,median_pointwise
0.24812030075187969,-13581754.44702567,4433980.891235005,median_pointwise
0.2506265664160401,-13581752.597722935,4433980.428231203,median_pointwise
0.2531328320802005,-13581750.748420216,4433979.965227406,median_pointwise
0.2556390977443609,-13581748.899117522,4433979.502223618,median_pointwise
0.2581453634085213,-13581747.125614667,4433978.786260937,median_pointwise
0.2606516290726817,-13581745.453736419,4433977.73115722,median_pointwise
0.2631578947368421,-13581743.60367482,4433977.270685948,median_pointwise
0.2656641604010025,-13581741.75361324,4433976.810214681,median_pointwise
0.2681704260651629,-13581739.90355165,4433976.349743414,median_pointwise
0.2706766917293233,-13581738.053490026,4433975.889272133,median_pointwise
0.2731829573934837,-13581736.454417437,4433974.591201865,median_pointwise
0.2756892230576441,-13581734.603592232,4433974.133278954,median_pointwise
0.2781954887218045,-13581732.752767013,4433973.675356038,median_pointwise
0.2807017543859649,-13581730.901941787,4433973.217433118,median_pointwise
0.2832080200501253,-13581729.051116558,4433972.759510198,median_pointwise
0.2857142857142857,-13581727.401787931,4433971.62915413,median_pointwise
0.2882205513784461,-13581725.680414978,4433970.739223888,median_pointwise
0.2907268170426065,-13581723.828564128,4433970.284723651,median_pointwise
0.2932330827067669,-13581721.9767133,4433969.830223421,median_pointwise
0.2957393483709273,-13581720.124862466,4433969.375723191,median_pointwise
0.2982456140350877,-13581718.34871934,4433968.66857165,median_pointwise
0.3007518796992481,-13581716.503042461,4433968.193467664,median_pointwise
0.3032581453634085,-13581714.650933878,4433967.739827581,median_pointwise
0.3057644110275689,-13581712.798825318,4433967.286187508,median_pointwise
0.3082706766917293,-13581710.946716724,4433966.832547425,median_pointwise
0.3107769423558897,-13581709.216223456,4433965.973053398,median_pointwise
0.3132832080200501,-13581707.363727184,4433965.520707159,median_pointwise
0.3157894736842105,-13581705.511230897,4433965.068360916,median_pointwise
0.3182957393483709,-13581703.658734605,4433964.616014671,median_pointwise
0.3208020050125313,-13581701.859129617,4433963.987159873,median_pointwise
0.3233082706766917,-13581700.153986402,4433963.043067911,median_pointwise
0.3258145363408521,-13581698.300841408,4433962.59288653,median_pointwise
0.3283208020050125,-13581696.4476964,4433962.142705141,median_pointwise
0.3308270676691729,-13581694.594551416,4433961.692523761,median_pointwise
0.3333333333333333,-13581692.91062184,4433960.677637731,median_pointwise
