u,X_warped,Y_warped,rep_choice
0.0,-13581920.63367455,4434083.108234211,median_pointwise
0.002506265664160401,-13581918.899561789,4434082.260819228,median_pointwise
0.005012531328320802,-13581917.159667086,4434081.432699666,median_pointwise
0.007518796992481203,-13581915.42255726,4434080.595286323,median_pointwise
0.010025062656641603,-13581913.684893887,4434079.759720382,median_pointwise
0.012531328320802004,-13581911.949632695,4434078.916138042,median_pointwise
0.015037593984962405,-13581910.21608887,4434078.066824305,median_pointwise
0.017543859649122806,-13581908.490804076,4434077.1899485495,median_pointwise
0.020050125313283207,-13581906.757501053,4434076.33983127,median_pointwise
0.022556390977443608,-13581904.974891989,4434075.654257913,median_pointwise
0.02506265664160401,-13581903.193223452,4434074.965545782,median_pointwise
0.02756892230576441,-13581901.41714252,4434074.258186532,median_pointwise
0.03007518796992481,-13581899.649741475,4434073.521860967,median_pointwise
0.03258145363408521,-13581897.893533625,4434072.748181628,median_pointwise
0.03508771929824561,-13581896.137380702,4434071.974318902,median_pointwise
0.03759398496240601,-13581894.380355991,4434071.2033654535,median_pointwise
0.040100250626566414,-13581892.609429035,4434070.478806473,median_pointwise
0.042606516290726815,-13581890.830860693,4434069.779748445,median_pointwise
0.045112781954887216,-13581889.051436622,4434069.0835460415,median_pointwise
0.047619047619047616,-13581887.260749131,4434068.424931774,median_pointwise
0.05012531328320802,-13581885.502786627,4434067.657108018,median_pointwise
0.05263157894736842,-13581883.749363367,4434066.874135906,median_pointwise
0.05513784461152882,-13581881.991335558,4434066.106530036,median_pointwise
0.05764411027568922,-13581880.237152375,4434065.326093802,median_pointwise
0.06015037593984962,-13581878.474379802,4434064.574322133,median_pointwise
0.06265664160401002,-13581876.708351446,4434063.833415776,median_pointwise
0.06516290726817042,-13581874.942323035,4434063.092509409,median_pointwise
0.06766917293233082,-13581873.194656163,4434062.290326992,median_pointwise
0.07017543859649122,-13581871.456306161,4434061.457052453,median_pointwise
0.07268170426065163,-13581869.71815351,4434060.623119423,median_pointwise
0.07518796992481203,-13581867.983080115,4434059.778910271,median_pointwise
0.07769423558897243,-13581866.229984457,4434058.994844702,median_pointwise
0.08020050125313283,-13581864.476097556,4434058.21341991,median_pointwise
0.08270676691729323,-13581862.728142386,4434057.412199687,median_pointwise
0.08521303258145363,-13581860.977022022,4434056.62154224,median_pointwise
0.08771929824561403,-13581859.237722239,4434055.791437369,median_pointwise
0.09022556390977443,-13581857.499240264,4434054.958603284,median_pointwise
0.09273182957393483,-13581855.75572969,4434054.142550585,median_pointwise
0.09523809523809523,-13581854.000132876,4434053.366831921,median_pointwise
0.09774436090225563,-13581852.226777535,4434052.650377,median_pointwise
0.10025062656641603,-13581850.452141162,4434051.9381972635,median_pointwise
0.10275689223057644,-13581848.690236522,4434051.183529072,median_pointwise
0.10526315789473684,-13581846.9446911,4434050.374266968,median_pointwise
0.10776942355889724,-13581845.205895651,4434049.542478973,median_pointwise
0.11027568922305764,-13581843.469615554,4434048.702296858,median_pointwise
0.11278195488721804,-13581841.744139848,4434047.826058356,median_pointwise
0.11528822055137844,-13581839.992394373,4434047.037486974,median_pointwise
0.11779448621553884,-13581838.236583306,4434046.262483404,median_pointwise
0.12030075187969924,-13581836.485743055,4434045.47089134,median_pointwise
0.12280701754385964,-13581834.743335504,4434044.651157637,median_pointwise
0.12531328320802004,-13581833.024820037,4434043.751691383,median_pointwise
0.12781954887218044,-13581831.296093483,4434042.886301484,median_pointwise
0.13032581453634084,-13581829.574451657,4434041.997268618,median_pointwise
0.13283208020050125,-13581827.808931418,4434041.254666436,median_pointwise
0.13533834586466165,-13581826.051693892,4434040.484423149,median_pointwise
0.13784461152882205,-13581824.30188878,4434039.689376586,median_pointwise
0.14035087719298245,-13581822.55681778,4434038.878531367,median_pointwise
0.14285714285714285,-13581820.82304377,4434038.0299858665,median_pointwise
0.14536340852130325,-13581819.102076503,4434037.138701686,median_pointwise
0.14786967418546365,-13581817.385614922,4434036.232381248,median_pointwise
0.15037593984962405,-13581815.636846894,4434035.433873825,median_pointwise
0.15288220551378445,-13581813.893213691,4434034.618230309,median_pointwise
0.15538847117794485,-13581812.132727847,4434033.858827298,median_pointwise
0.15789473684210525,-13581810.381384777,4434033.068913232,median_pointwise
0.16040100250626566,-13581808.643926622,4434032.2326624375,median_pointwise
0.16290726817042606,-13581806.953678159,4434031.238863701,median_pointwise
0.16541353383458646,-13581805.28082035,4434030.18702897,median_pointwise
0.16791979949874686,-13581803.55704416,4434029.305118886,median_pointwise
0.17042606516290726,-13581801.8226687,4434028.458580538,median_pointwise
