feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,635.0,-118.0,
1,shoreline,1,627.0,-118.0,
1,shoreline,2,626.0,-119.0,
1,shoreline,3,624.0,-119.0,
1,shoreline,4,622.0,-121.0,
1,shoreline,5,621.0,-121.0,
1,shoreline,6,620.0,-122.0,
1,shoreline,7,617.0,-122.0,
1,shoreline,8,615.0,-124.0,
1,shoreline,9,614.0,-124.0,
1,shoreline,10,613.0,-125.0,
1,shoreline,11,612.0,-125.0,
1,shoreline,12,610.0,-127.0,
1,shoreline,13,609.0,-127.0,
1,shoreline,14,608.0,-128.0,
1,shoreline,15,607.0,-128.0,
1,shoreline,16,606.0,-129.0,
1,shoreline,17,605.0,-129.0,
1,shoreline,18,603.0,-131.0,
1,shoreline,19,602.0,-131.0,
1,shoreline,20,601.0,-132.0,
1,shoreline,21,600.0,-132.0,
1,shoreline,22,599.0,-133.0,
1,shoreline,23,598.0,-133.0,
1,shoreline,24,596.0,-135.0,
1,shoreline,25,595.0,-135.0,
1,shoreline,26,593.0,-137.0,
1,shoreline,27,592.0,-137.0,
1,shoreline,28,591.0,-138.0,
1,shoreline,29,589.0,-138.0,
1,shoreline,30,588.0,-139.0,
1,shoreline,31,587.0,-139.0,
1,shoreline,32,586.0,-140.0,
1,shoreline,33,585.0,-140.0,
1,shoreline,34,584.0,-141.0,
1,shoreline,35,582.0,-141.0,
1,shoreline,36,581.0,-142.0,
1,shoreline,37,578.0,-142.0,
1,shoreline,38,577.0,-143.0,
1,shoreline,39,575.0,-143.0,
1,shoreline,40,574.0,-144.0,
1,shoreline,41,573.0,-144.0,
1,shoreline,42,572.0,-145.0,
1,shoreline,43,570.0,-145.0,
1,shoreline,44,569.0,-146.0,
1,shoreline,45,567.0,-146.0,
1,shoreline,46,566.0,-147.0,
1,shoreline,47,563.0,-147.0,
1,shoreline,48,562.0,-148.0,
1,shoreline,49,560.0,-148.0,
1,shoreline,50,558.0,-150.0,
1,shoreline,51,558.0,-151.0,
1,shoreline,52,556.0,-153.0,
1,shoreline,53,555.0,-153.0,
1,shoreline,54,553.0,-155.0,
1,shoreline,55,553.0,-156.0,
1,shoreline,56,554.0,-157.0,
1,shoreline,57,554.0,-158.0,
1,shoreline,58,555.0,-159.0,
1,shoreline,59,556.0,-159.0,
1,shoreline,60,557.0,-160.0,
1,shoreline,61,558.0,-160.0,
1,shoreline,62,559.0,-161.0,
1,shoreline,63,560.0,-161.0,
1,shoreline,64,561.0,-162.0,
1,shoreline,65,562.0,-162.0,
1,shoreline,66,563.0,-163.0,
1,shoreline,67,565.0,-163.0,
1,shoreline,68,566.0,-164.0,
1,shoreline,69,567.0,-164.0,
1,shoreline,70,568.0,-165.0,
1,shoreline,71,569.0,-165.0,
1,shoreline,72,570.0,-166.0,
1,shoreline,73,574.0,-166.0,
1,shoreline,74,575.0,-167.0,
1,shoreline,75,585.0,-167.0,
1,shoreline,76,586.0,-168.0,
1,shoreline,77,590.0,-168.0,
1,shoreline,78,591.0,-169.0,
1,shoreline,79,596.0,-169.0,
1,shoreline,80,597.0,-170.0,
1,shoreline,81,599.0,-170.0,
1,shoreline,82,600.0,-171.0,
1,shoreline,83,604.0,-171.0,
1,shoreline,84,605.0,-172.0,
1,shoreline,85,610.0,-172.0,
1,shoreline,86,611.0,-173.0,
1,shoreline,87,614.0,-173.0,
1,shoreline,88,615.0,-174.0,
1,shoreline,89,622.0,-174.0,
1,shoreline,90,623.0,-175.0,
1,shoreline,91,629.0,-175.0,
1,shoreline,92,630.0,-176.0,
1,shoreline,93,635.0,-176.0,
1,shoreline,94,636.0,-177.0,
1,shoreline,95,640.0,-177.0,
1,shoreline,96,641.0,-178.0,
1,shoreline,97,644.0,-178.0,
1,shoreline,98,645.0,-179.0,
1,shoreline,99,649.0,-179.0,
1,shoreline,100,650.0,-180.0,
1,shoreline,101,653.0,-180.0,
1,shoreline,102,654.0,-181.0,
1,shoreline,103,657.0,-181.0,
1,shoreline,104,658.0,-182.0,
1,shoreline,105,660.0,-182.0,
1,shoreline,106,661.0,-183.0,
