u,X_warped,Y_warped,rep_choice
0.03508771929824561,-553972.6584732508,6541381.961502874,median_pointwise
0.03759398496240601,-553972.7179647997,6541381.586358089,median_pointwise
0.040100250626566414,-553972.777456345,6541381.211213312,median_pointwise
0.042606516290726815,-553972.833775461,6541380.835142289,median_pointwise
0.045112781954887216,-553972.9066800418,6541380.463913728,median_pointwise
0.047619047619047616,-553972.9029041128,6541380.070296685,median_pointwise
0.05012531328320802,-553972.905876081,6541379.678649842,median_pointwise
0.05263157894736842,-553972.9202145014,6541379.290321682,median_pointwise
0.05513784461152882,-553972.9345529268,6541378.901993511,median_pointwise
0.05764411027568922,-553972.8477777783,6541378.48414312,median_pointwise
0.06015037593984962,-553972.7413936664,6541378.060567505,median_pointwise
0.06265664160401002,-553972.5465743192,6541377.611171371,median_pointwise
0.06516290726817042,-553972.4298739346,6541377.1845836835,median_pointwise
0.06766917293233082,-553972.3359863167,6541376.764656674,median_pointwise
0.07017543859649122,-553972.1542426739,6541376.319078271,median_pointwise
0.07268170426065163,-553971.7683521737,6541375.813894939,median_pointwise
0.07518796992481203,-553971.3449134214,6541375.297748602,median_pointwise
0.07769423558897243,-553971.1434061395,6541374.846399788,median_pointwise
0.08020050125313283,-553970.9980930204,6541374.41145804,median_pointwise
0.08270676691729323,-553970.8026197127,6541373.961870968,median_pointwise
0.08521303258145363,-553970.7342279176,6541373.549387978,median_pointwise
0.08771929824561403,-553970.7087386581,6541373.149431287,median_pointwise
0.09022556390977443,-553970.682729241,6541372.749322738,median_pointwise
0.09273182957393483,-553970.4287103912,6541372.282642078,median_pointwise
0.09523809523809523,-553970.0555194766,6541371.781166642,median_pointwise
0.09774436090225563,-553969.6512056981,6541371.270604251,median_pointwise
0.10025062656641603,-553969.5264059427,6541370.841651807,median_pointwise
0.10275689223057644,-553969.3565947841,6541370.399557334,median_pointwise
0.10526315789473684,-553969.1046236166,6541369.933474526,median_pointwise
0.10776942355889724,-553968.9641203152,6541369.499937092,median_pointwise
0.11027568922305764,-553968.8053763572,6541369.061073933,median_pointwise
0.11278195488721804,-553968.5024763426,6541368.580121399,median_pointwise
0.11528822055137844,-553968.3705031653,6541368.1490745,median_pointwise
0.11779448621553884,-553968.2668561629,6541367.7262980435,median_pointwise
0.12030075187969924,-553968.1682578187,6541367.304995634,median_pointwise
0.12280701754385964,-553967.9843296963,6541366.858779407,median_pointwise
0.12531328320802004,-553967.623994656,6541366.361057524,median_pointwise
0.12781954887218044,-553966.8871973414,6541365.753419659,median_pointwise
0.13032581453634084,-553966.2316469005,6541365.169503496,median_pointwise
0.13283208020050125,-553965.9911972699,6541364.706784639,median_pointwise
0.13533834586466165,-553965.7916745181,6541364.256015255,median_pointwise
0.13784461152882205,-553965.4674485212,6541363.768836166,median_pointwise
0.14035087719298245,-553965.4451576774,6541363.369813318,median_pointwise
0.14285714285714285,-553965.4229949034,6541362.9708278505,median_pointwise
0.14536340852130325,-553965.3909264744,6541362.568950234,median_pointwise
0.14786967418546365,-553965.1932919871,6541362.118732178,median_pointwise
0.15037593984962405,-553964.9483540563,6541361.65470288,median_pointwise
0.15288220551378445,-553964.7717812352,6541361.210634185,median_pointwise
0.15538847117794485,-553964.6203830095,6541360.773915752,median_pointwise
0.15789473684210525,-553964.5244105369,6541360.353380036,median_pointwise
0.16040100250626566,-553964.4400230484,6541359.936226781,median_pointwise
0.16290726817042606,-553964.376558227,6541359.52518232,median_pointwise
0.16541353383458646,-553964.3339435228,6541359.120225499,median_pointwise
0.16791979949874686,-553964.3836587104,6541358.742226328,median_pointwise
0.17042606516290726,-553964.243558464,6541358.308806574,median_pointwise
0.17293233082706766,-553964.145691251,6541357.887717618,median_pointwise
0.17543859649122806,-553963.9723789882,6541357.444600942,median_pointwise
0.17794486215538846,-553963.7759552818,6541356.994736382,median_pointwise
0.18045112781954886,-553963.7154545282,6541356.584557341,median_pointwise
0.18295739348370926,-553963.6774694126,6541356.180952225,median_pointwise
0.18546365914786966,-553963.5594622894,6541355.753983036,median_pointwise
0.18796992481203006,-553963.517735583,6541355.349285483,median_pointwise
0.19047619047619047,-553963.4487413979,6541354.9366266085,median_pointwise
0.19298245614035087,-553963.0501529535,6541354.427735847,median_pointwise
0.19548872180451127,-553962.7856845246,6541353.9580042325,median_pointwise
0.19799498746867167,-553962.6422576047,6541353.523613194,median_pointwise
0.20050125313283207,-553962.2897274763,6541353.028170094,median_pointwise
0.20300751879699247,-553960.8506889158,6541352.215498272,median_pointwise
0.20551378446115287,-553960.6382783407,6541351.760966031,median_pointwise
0.20802005012531327,-553960.4670652264,6541351.318462228,median_pointwise
0.21052631578947367,-553960.4035741714,6541350.907410106,median_pointwise
0.21303258145363407,-553960.18092535,6541350.449888579,median_pointwise
0.21553884711779447,-553959.0311431686,6541349.721671194,median_pointwise
0.21804511278195488,-553958.9727338328,6541349.312102801,median_pointwise
0.22055137844611528,-553958.9473227733,6541348.912168925,median_pointwise
0.22305764411027568,-553958.9198383441,6541348.5116297025,median_pointwise
0.22556390977443608,-553958.3752814333,6541347.960120429,median_pointwise
0.22807017543859648,-553958.1060477454,6541347.48899748,median_pointwise
0.23057644110275688,-553957.8562457224,6541347.023547992,median_pointwise
0.23308270676691728,-553957.4114669989,6541346.501171038,median_pointwise
0.23558897243107768,-553956.2814537471,6541345.778725584,median_pointwise
0.23809523809523808,-553956.1767136769,6541345.355629951,median_pointwise
0.24060150375939848,-553956.0686621031,6541344.931567475,median_pointwise
0.24310776942355888,-553955.9380983404,6541344.500932116,median_pointwise
0.24561403508771928,-553955.8074927899,6541344.070284537,median_pointwise
0.24812030075187969,-553955.3659888769,6541343.548863692,median_pointwise
0.2506265664160401,-553954.9222998967,6541343.026804891,median_pointwise
0.2531328320802005,-553954.6101256331,6541342.543144569,median_pointwise
0.2556390977443609,-553954.3249486301,6541342.067366637,median_pointwise
0.2581453634085213,-553954.0559891264,6541341.596323722,median_pointwise
0.2606516290726817,-553953.8417476291,6541341.141256888,median_pointwise
0.2631578947368421,-553953.5878855843,6541340.674622033,median_pointwise
0.2656641604010025,-553953.4292901775,6541340.235802241,median_pointwise
0.2681704260651629,-553953.3607190934,6541339.823266885,median_pointwise
0.2706766917293233,-553953.4563169928,6541339.45866411,median_pointwise
0.2731829573934837,-553953.5134955366,6541339.082844026,median_pointwise
0.2756892230576441,-553953.5598699967,6541338.703869442,median_pointwise
0.2781954887218045,-553953.5618919694,6541338.311945207,median_pointwise
0.2807017543859649,-553953.5592232362,6541337.918651445,median_pointwise
0.2832080200501253,-553953.2236444843,6541337.428157696,median_pointwise
0.2857142857142857,-553953.2120157647,6541337.032247878,median_pointwise
0.2882205513784461,-553953.2809137949,6541336.659849498,median_pointwise
0.2907268170426065,-553953.3825649357,6541336.297014094,median_pointwise
0.2932330827067669,-553953.4968803516,6541335.937876308,median_pointwise
0.2957393483709273,-553953.6645061019,6541335.594303562,median_pointwise
0.2982456140350877,-553953.7691055853,6541335.232328965,median_pointwise
0.3007518796992481,-553953.838561566,6541334.860093535,median_pointwise
0.3032581453634085,-553953.8332613525,6541334.466031455,median_pointwise
0.3057644110275689,-553953.8032687336,6541334.064759894,median_pointwise
0.3082706766917293,-553953.7220253972,6541333.648524641,median_pointwise
