feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,622.0,-116.0,
1,shoreline,1,621.0,-117.0,
1,shoreline,2,620.0,-117.0,
1,shoreline,3,618.0,-119.0,
1,shoreline,4,618.0,-120.0,
1,shoreline,5,617.0,-121.0,
1,shoreline,6,617.0,-122.0,
1,shoreline,7,616.0,-123.0,
1,shoreline,8,616.0,-124.0,
1,shoreline,9,615.0,-125.0,
1,shoreline,10,615.0,-126.0,
1,shoreline,11,613.0,-128.0,
1,shoreline,12,613.0,-131.0,
1,shoreline,13,612.0,-132.0,
1,shoreline,14,612.0,-133.0,
1,shoreline,15,613.0,-134.0,
1,shoreline,16,613.0,-138.0,
1,shoreline,17,611.0,-140.0,
1,shoreline,18,611.0,-149.0,
1,shoreline,19,612.0,-150.0,
1,shoreline,20,612.0,-152.0,
1,shoreline,21,611.0,-153.0,
1,shoreline,22,611.0,-154.0,
1,shoreline,23,610.0,-155.0,
1,shoreline,24,610.0,-156.0,
1,shoreline,25,611.0,-157.0,
1,shoreline,26,611.0,-159.0,
1,shoreline,27,609.0,-161.0,
1,shoreline,28,609.0,-165.0,
1,shoreline,29,610.0,-166.0,
1,shoreline,30,610.0,-167.0,
1,shoreline,31,609.0,-168.0,
1,shoreline,32,609.0,-173.0,
1,shoreline,33,608.0,-174.0,
1,shoreline,34,608.0,-182.0,
1,shoreline,35,609.0,-183.0,
1,shoreline,36,609.0,-187.0,
1,shoreline,37,610.0,-188.0,
1,shoreline,38,610.0,-196.0,
1,shoreline,39,611.0,-197.0,
1,shoreline,40,611.0,-198.0,
1,shoreline,41,610.0,-199.0,
1,shoreline,42,610.0,-200.0,
1,shoreline,43,611.0,-201.0,
1,shoreline,44,611.0,-203.0,
1,shoreline,45,612.0,-204.0,
1,shoreline,46,612.0,-205.0,
1,shoreline,47,611.0,-206.0,
1,shoreline,48,611.0,-207.0,
1,shoreline,49,614.0,-210.0,
1,shoreline,50,615.0,-210.0,
1,shoreline,51,616.0,-211.0,
1,shoreline,52,617.0,-211.0,
1,shoreline,53,618.0,-212.0,
1,shoreline,54,618.0,-213.0,
1,shoreline,55,621.0,-216.0,
1,shoreline,56,622.0,-216.0,
1,shoreline,57,625.0,-219.0,
1,shoreline,58,625.0,-220.0,
1,shoreline,59,626.0,-221.0,
1,shoreline,60,626.0,-222.0,
1,shoreline,61,627.0,-223.0,
1,shoreline,62,627.0,-225.0,
1,shoreline,63,628.0,-226.0,
1,shoreline,64,628.0,-233.0,
1,shoreline,65,629.0,-234.0,
1,shoreline,66,628.0,-235.0,
1,shoreline,67,628.0,-238.0,
1,shoreline,68,627.0,-239.0,
1,shoreline,69,626.0,-239.0,
1,shoreline,70,622.0,-243.0,
1,shoreline,71,621.0,-243.0,
1,shoreline,72,617.0,-247.0,
1,shoreline,73,616.0,-247.0,
1,shoreline,74,611.0,-252.0,
1,shoreline,75,611.0,-253.0,
1,shoreline,76,610.0,-254.0,
1,shoreline,77,610.0,-256.0,
1,shoreline,78,609.0,-257.0,
1,shoreline,79,609.0,-265.0,
1,shoreline,80,610.0,-266.0,
1,shoreline,81,610.0,-268.0,
1,shoreline,82,611.0,-269.0,
1,shoreline,83,612.0,-269.0,
1,shoreline,84,613.0,-270.0,
1,shoreline,85,615.0,-270.0,
1,shoreline,86,616.0,-271.0,
1,shoreline,87,617.0,-271.0,
1,shoreline,88,618.0,-272.0,
1,shoreline,89,618.0,-274.0,
1,shoreline,90,619.0,-275.0,
1,shoreline,91,619.0,-276.0,
1,shoreline,92,620.0,-277.0,
1,shoreline,93,621.0,-277.0,
1,shoreline,94,622.0,-278.0,
1,shoreline,95,623.0,-278.0,
1,shoreline,96,624.0,-279.0,
1,shoreline,97,625.0,-279.0,
1,shoreline,98,626.0,-280.0,
1,shoreline,99,627.0,-280.0,
1,shoreline,100,631.0,-284.0,
1,shoreline,101,633.0,-284.0,
1,shoreline,102,634.0,-285.0,
1,shoreline,103,636.0,-285.0,
1,shoreline,104,640.0,-289.0,
1,shoreline,105,641.0,-289.0,
1,shoreline,106,643.0,-291.0,
1,shoreline,107,644.0,-291.0,
1,shoreline,108,645.0,-292.0,
1,shoreline,109,647.0,-292.0,
1,shoreline,110,648.0,-293.0,
1,shoreline,111,649.0,-293.0,
1,shoreline,112,650.0,-294.0,
1,shoreline,113,651.0,-294.0,
1,shoreline,114,652.0,-295.0,
1,shoreline,115,653.0,-295.0,
1,shoreline,116,654.0,-296.0,
1,shoreline,117,657.0,-296.0,
1,shoreline,118,661.0,-300.0,
1,shoreline,119,662.0,-300.0,
1,shoreline,120,665.0,-303.0,
1,shoreline,121,666.0,-303.0,
1,shoreline,122,667.0,-304.0,
1,shoreline,123,668.0,-304.0,
1,shoreline,124,669.0,-305.0,
1,shoreline,125,670.0,-305.0,
1,shoreline,126,671.0,-306.0,
1,shoreline,127,672.0,-306.0,
1,shoreline,128,673.0,-307.0,
1,shoreline,129,674.0,-307.0,
1,shoreline,130,677.0,-310.0,
1,shoreline,131,678.0,-310.0,
1,shoreline,132,679.0,-311.0,
1,shoreline,133,680.0,-311.0,
1,shoreline,134,683.0,-314.0,
1,shoreline,135,684.0,-314.0,
1,shoreline,136,687.0,-317.0,
1,shoreline,137,687.0,-318.0,
1,shoreline,138,688.0,-319.0,
1,shoreline,139,688.0,-320.0,
1,shoreline,140,689.0,-321.0,
1,shoreline,141,689.0,-326.0,
1,shoreline,142,688.0,-327.0,
1,shoreline,143,688.0,-329.0,
1,shoreline,144,687.0,-330.0,
1,shoreline,145,687.0,-332.0,
1,shoreline,146,686.0,-333.0,
1,shoreline,147,686.0,-335.0,
1,shoreline,148,685.0,-336.0,
1,shoreline,149,685.0,-337.0,
