u,median_observed,median_pointwise,lower_central50,upper_central50,hit_frac
0.0,390.93940115890524,389.23025399302276,386.8196135159176,394.4533083579786,0.9830508474576272
0.002506265664160401,391.15623027430837,388.69333003595256,388.6933300353489,393.7743677557023,0.9830508474576272
0.005012531328320802,391.3730593458294,388.9101591074879,388.9101591069693,393.8359595847226,0.9830508474576272
0.007518796992481203,391.58988833861105,389.1269881008702,388.8005263612962,394.0235807276477,0.9830508474576272
0.010025062656641603,390.9339997890033,389.3438171716293,388.1215858992217,393.3446402655733,0.9830508474576272
0.012531328320802004,390.25505908351886,389.5606463201325,387.4426451954926,392.6656995585842,0.9830508474576272
0.015037593984962405,389.7774753914407,389.77747539165466,387.56725155706386,392.24037563041304,0.9830508474576272
0.017543859649122806,389.9943043846472,389.99430438481465,387.53140414650886,392.45720462309095,0.9830508474576272
0.020050125313283207,390.21113345545643,390.21113345538015,387.74823321723215,392.67403369386244,0.9830508474576272
0.022556390977443608,390.42796260418396,389.94993771097256,387.941070648855,392.8908628430432,0.9830508474576272
0.02506265664160401,390.64479167581186,389.270997247972,387.2621301853634,393.10769191463334,0.9830508474576272
0.02756892230576441,390.6009240935721,388.5920570290344,386.58318996468097,393.3245209071384,0.9830508474576272
0.03007518796992481,389.92198363149754,388.6155495016478,386.1526492637829,392.73439752127916,0.9830508474576272
0.03258145363408521,389.24304292664476,388.8323786500705,388.8323786495775,392.055456814671,0.9830508474576272
0.03508771929824561,389.049207721543,389.04920772161614,388.9658758766051,391.51210796029665,0.9830508474576272
0.03759398496240601,389.2660367149135,389.2660367149081,388.286935657477,391.7289369533159,0.9830508474576272
0.040100250626566414,389.48286578574164,389.48286578566115,387.6079951954025,391.9457660237528,0.9830508474576272
0.042606516290726815,389.6996949343428,389.6996949341734,387.2367946952672,391.3485620305138,0.9830508474576272
0.045112781954887216,389.9165240059896,389.86607474159143,387.45362376687575,390.6696215675131,0.9830508474576272
0.047619047619047616,389.58890793623686,389.18713452302524,387.67045276057695,390.13335299912006,0.9830508474576272
0.05012531328320802,388.90996747416244,388.50819406095076,387.88728183141757,390.35018206994533,0.9830508474576272
0.05263157894736842,388.23102676994125,388.1041109802095,387.42747994536944,390.5670112183396,0.9830508474576272
0.05513784461152882,388.32094005166806,388.32094005162224,386.7485394823688,391.168047020718,0.9830508474576272
0.05764411027568922,388.5377690451068,388.5377690450193,386.0748688066858,390.89088021617613,0.9830508474576272
0.06015037593984962,388.75459819334975,388.75459819325727,386.2916979544754,390.211939510548,0.9830508474576272
0.06265664160401002,388.9714272650126,388.97142726499135,386.5085270265091,389.5329990477179,0.9830508474576272
0.06516290726817042,389.18825625822876,389.1882562582092,386.72535602020463,391.6664727185549,0.9830508474576272
0.06766917293233082,389.40508536230453,389.40508536213065,386.94218512405865,391.38930556527663,0.9830508474576272
0.07017543859649122,389.6219144775817,389.563479601308,387.1590142390434,390.71036496409397,0.9830508474576272
0.07268170426065163,389.62965108813256,389.0269909686912,387.37584331036425,390.0314245010934,0.9830508474576272
0.07518796992481203,388.95071086941874,388.3480507496014,387.3436172179222,390.0555725424206,0.9830508474576272
0.07769423558897243,388.2717704073443,387.8397491847701,386.6646767558477,390.2724016132734,0.9830508474576272
0.08020050125313283,388.02633052326036,388.02633052330935,385.98573605302795,390.48923076205676,0.9830508474576272
0.08270676691729323,388.24315959489314,388.2431595948742,385.7802593562694,390.7060598337283,0.9830508474576272
0.08521303258145363,388.45998858841034,388.4599885883662,385.9970883502673,390.9228888267455,0.9830508474576272
0.08771929824561403,388.6768176592244,388.6768176591588,386.2139174210711,391.1397178975343,0.9830508474576272
0.09022556390977443,388.8936468076509,388.893646807546,386.4307465689692,391.3565470464264,0.9830508474576272
0.09273182957393483,389.1104758792836,389.1104758791703,385.8052210434028,391.43004881928465,0.9830508474576272
0.09523809523809523,389.32730487262796,388.94312824375254,385.126280822302,390.7511086016946,0.9830508474576272
0.09774436090225563,389.54413394344203,388.26418778192357,384.44734036022754,390.0721681396202,0.9830508474576272
0.10025062656641603,389.76096309204144,387.58524707835096,383.7683996587918,389.7609630920872,0.9830508474576272
0.10275689223057644,389.97779216367417,387.51489192494114,383.08945919579116,389.97779216368605,0.9830508474576272
0.10526315789473684,390.19462115684564,387.73172091856594,385.26882068047547,390.19462115684564,0.9830508474576272
0.10776942355889724,390.41145022765966,387.94854998935966,385.4856497512692,390.41145022765966,0.9830508474576272
0.11027568922305764,389.89165288804907,388.1653791375926,385.70247889903925,390.62827937634205,0.9830508474576272
0.11278195488721804,389.2127124250485,388.38220820906696,385.9193079706517,390.8451084479409,0.9830508474576272
0.11528822055137844,388.59903720288884,388.5990372023971,386.1361369646118,391.0619374409056,0.9830508474576272
0.11779448621553884,388.8158663511823,388.81586635070425,386.3529661124186,391.0690188027341,0.9830508474576272
0.12030075187969924,389.0326954228836,388.78298468941057,385.97057080155486,390.39007833990405,0.9830508474576272
0.12280701754385964,389.2495244161259,388.1040444699978,385.2916305803867,389.7111381214944,0.9830508474576272
0.12531328320802004,389.4663534870084,388.0277641279113,384.6126901184828,389.4663534870084,0.9830508474576272
0.12781954887218044,389.6831826354748,388.3532569551225,387.22028239659,389.6831826354748,0.9830508474576272
