feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,636.0,-119.0,
1,shoreline,1,633.0,-119.0,
1,shoreline,2,632.0,-120.0,
1,shoreline,3,626.0,-120.0,
1,shoreline,4,625.0,-121.0,
1,shoreline,5,624.0,-121.0,
1,shoreline,6,623.0,-122.0,
1,shoreline,7,622.0,-122.0,
1,shoreline,8,621.0,-123.0,
1,shoreline,9,619.0,-123.0,
1,shoreline,10,618.0,-124.0,
1,shoreline,11,616.0,-124.0,
1,shoreline,12,614.0,-126.0,
1,shoreline,13,613.0,-126.0,
1,shoreline,14,612.0,-127.0,
1,shoreline,15,610.0,-127.0,
1,shoreline,16,609.0,-128.0,
1,shoreline,17,608.0,-128.0,
1,shoreline,18,607.0,-129.0,
1,shoreline,19,606.0,-129.0,
1,shoreline,20,605.0,-130.0,
1,shoreline,21,604.0,-130.0,
1,shoreline,22,603.0,-131.0,
1,shoreline,23,602.0,-131.0,
1,shoreline,24,601.0,-132.0,
1,shoreline,25,600.0,-132.0,
1,shoreline,26,599.0,-133.0,
1,shoreline,27,598.0,-133.0,
1,shoreline,28,594.0,-137.0,
1,shoreline,29,593.0,-137.0,
1,shoreline,30,592.0,-138.0,
1,shoreline,31,591.0,-138.0,
1,shoreline,32,590.0,-139.0,
1,shoreline,33,589.0,-139.0,
1,shoreline,34,588.0,-140.0,
1,shoreline,35,587.0,-140.0,
1,shoreline,36,586.0,-141.0,
1,shoreline,37,585.0,-141.0,
1,shoreline,38,584.0,-142.0,
1,shoreline,39,583.0,-142.0,
1,shoreline,40,582.0,-143.0,
1,shoreline,41,581.0,-143.0,
1,shoreline,42,580.0,-144.0,
1,shoreline,43,576.0,-144.0,
1,shoreline,44,575.0,-145.0,
1,shoreline,45,572.0,-145.0,
1,shoreline,46,571.0,-146.0,
1,shoreline,47,566.0,-146.0,
1,shoreline,48,565.0,-147.0,
1,shoreline,49,556.0,-147.0,
1,shoreline,50,555.0,-148.0,
1,shoreline,51,553.0,-148.0,
1,shoreline,52,552.0,-149.0,
1,shoreline,53,550.0,-149.0,
1,shoreline,54,549.0,-150.0,
1,shoreline,55,548.0,-150.0,
1,shoreline,56,547.0,-151.0,
1,shoreline,57,546.0,-151.0,
1,shoreline,58,546.0,-152.0,
1,shoreline,59,547.0,-153.0,
1,shoreline,60,547.0,-155.0,
1,shoreline,61,548.0,-155.0,
1,shoreline,62,552.0,-159.0,
1,shoreline,63,554.0,-159.0,
1,shoreline,64,555.0,-160.0,
1,shoreline,65,556.0,-160.0,
1,shoreline,66,557.0,-161.0,
1,shoreline,67,562.0,-161.0,
1,shoreline,68,563.0,-162.0,
1,shoreline,69,567.0,-162.0,
1,shoreline,70,568.0,-163.0,
1,shoreline,71,572.0,-163.0,
1,shoreline,72,573.0,-164.0,
1,shoreline,73,575.0,-164.0,
1,shoreline,74,576.0,-165.0,
1,shoreline,75,578.0,-165.0,
1,shoreline,76,579.0,-166.0,
1,shoreline,77,582.0,-166.0,
1,shoreline,78,583.0,-167.0,
1,shoreline,79,588.0,-167.0,
1,shoreline,80,589.0,-168.0,
1,shoreline,81,595.0,-168.0,
1,shoreline,82,596.0,-169.0,
1,shoreline,83,600.0,-169.0,
1,shoreline,84,601.0,-170.0,
1,shoreline,85,604.0,-170.0,
1,shoreline,86,605.0,-171.0,
1,shoreline,87,608.0,-171.0,
1,shoreline,88,609.0,-172.0,
1,shoreline,89,610.0,-172.0,
