851.219809	-820.082564	-13581280.821093	4433666.534988
1104.426330	-840.805075	-13581273.311387	4433670.984966
754.667259	-397.140067	-13581996.970602	4434090.828662
872.150526	-378.419217	-13581975.618365	4434140.694277
473.305171	-400.387205	-13582299.098970	4434081.267326
296.641885	-402.973057	-13582314.860595	4433983.998114
147.021355	-354.337336	-13583024.588975	4434073.216732
1027.413469	-352.101659	-13581821.843767	4434107.431430
