947.490496	-692.803721	-554280.363787	6541530.075855
484.697479	-630.185267	-554618.573566	6541693.526185
144.954115	-729.892103	-554301.248990	6541345.944706
554.744155	-723.455111	-554284.961414	6541452.730797
742.243407	-709.761345	-554283.235578	6541494.582316
82.620084	-710.999400	-554439.855178	6541410.879279
643.409400	-677.252746	-554353.125187	6541557.115212
114.831014	-873.274251	-554104.853189	6541227.543741
628.074820	-922.502754	-554060.671792	6541234.447084
