u,X_warped,Y_warped,rep_choice
0.0,-553594.4992269072,6541277.045246379,median_pointwise
0.002506265664160401,-553594.3966886157,6541276.622793707,median_pointwise
0.005012531328320802,-553594.5926438842,6541276.2874923535,median_pointwise
0.007518796992481203,-553595.3499738716,6541276.116095879,median_pointwise
0.010025062656641603,-553596.1073040704,6541275.944699618,median_pointwise
0.012531328320802004,-553596.3507265822,6541275.623257466,median_pointwise
0.015037593984962405,-553596.2481883593,6541275.200804726,median_pointwise
0.017543859649122806,-553596.1456502579,6541274.778351871,median_pointwise
0.020050125313283207,-553596.043112036,6541274.355899133,median_pointwise
0.022556390977443608,-553595.9405736926,6541273.933446511,median_pointwise
0.02506265664160401,-553595.8380354698,6541273.510993771,median_pointwise
0.02756892230576441,-553595.7354973688,6541273.088540916,median_pointwise
0.03007518796992481,-553595.8023752951,6541272.715552748,median_pointwise
0.03258145363408521,-553596.5597057045,6541272.544156699,median_pointwise
0.03508771929824561,-553597.3170359042,6541272.372760437,median_pointwise
0.03759398496240601,-553597.6895353347,6541272.089004675,median_pointwise
0.040100250626566414,-553597.586997113,6541271.666551937,median_pointwise
0.042606516290726815,-553597.4844587698,6541271.244099314,median_pointwise
0.045112781954887216,-553597.3819205469,6541270.821646575,median_pointwise
0.047619047619047616,-553597.2793824457,6541270.399193721,median_pointwise
0.05012531328320802,-553597.23296571,6541269.993126818,median_pointwise
0.05263157894736842,-553597.990296119,6541269.821730769,median_pointwise
0.05513784461152882,-553598.7476263187,6541269.650334507,median_pointwise
0.05764411027568922,-553599.1763528936,6541269.382995429,median_pointwise
0.06015037593984962,-553598.9252425298,6541268.917164114,median_pointwise
0.06265664160401002,-553599.0283438459,6541268.554752117,median_pointwise
0.06516290726817042,-553598.9258057446,6541268.132299263,median_pointwise
0.06766917293233082,-553598.8232674708,6541267.709846574,median_pointwise
0.07017543859649122,-553598.7207291794,6541267.287393902,median_pointwise
0.07268170426065163,-553598.6338678143,6541266.869518347,median_pointwise
0.07518796992481203,-553598.6355327977,6541266.477489752,median_pointwise
0.07769423558897243,-553599.3928629964,6541266.306093491,median_pointwise
0.08020050125313283,-553599.9573579392,6541266.078395115,median_pointwise
0.08270676691729323,-553600.5470407981,6541265.858050724,median_pointwise
0.08521303258145363,-553600.4696908214,6541265.442952067,median_pointwise
0.08771929824561403,-553600.3671525993,6541265.020499328,median_pointwise
0.09022556390977443,-553600.2646142563,6541264.598046706,median_pointwise
0.09273182957393483,-553600.1620760337,6541264.175593967,median_pointwise
0.09523809523809523,-553600.0595379324,6541263.753141112,median_pointwise
0.09774436090225563,-553600.4377824798,6541263.471062907,median_pointwise
0.10025062656641603,-553601.1951128881,6541263.299666858,median_pointwise
0.10275689223057644,-553601.7596076222,6541263.07196827,median_pointwise
0.10526315789473684,-553601.9760035564,6541262.742634843,median_pointwise
0.10776942355889724,-553601.9110376762,6541262.331152132,median_pointwise
0.11027568922305764,-553601.8084993336,6541261.90869951,median_pointwise
0.11278195488721804,-553601.7059611109,6541261.48624677,median_pointwise
0.11528822055137844,-553601.6034230092,6541261.063793916,median_pointwise
0.11779448621553884,-553601.5008846666,6541260.641341293,median_pointwise
0.12030075187969924,-553601.6615259766,6541260.295729294,median_pointwise
0.12280701754385964,-553602.4188559654,6541260.124332821,median_pointwise
0.12531328320802004,-553602.7905152321,6541259.840331906,median_pointwise
0.12781954887218044,-553603.1621747086,6541259.556331203,median_pointwise
0.13032581453634084,-553603.3523844098,6541259.219352311,median_pointwise
0.13283208020050125,-553603.249846308,6541258.796899458,median_pointwise
0.13533834586466165,-553603.1473080344,6541258.374446769,median_pointwise
0.13784461152882205,-553603.0447697431,6541257.951994097,median_pointwise
0.14035087719298245,-553602.9422315203,6541257.529541357,median_pointwise
0.14285714285714285,-553602.8396934186,6541257.107088503,median_pointwise
0.14536340852130325,-553602.7371551965,6541256.684635765,median_pointwise
0.14786967418546365,-553602.6346168536,6541256.262183142,median_pointwise
0.15037593984962405,-553602.5320786308,6541255.839730402,median_pointwise
0.15288220551378445,-553602.4295405293,6541255.417277548,median_pointwise
0.15538847117794485,-553602.3270023073,6541254.99482481,median_pointwise
0.15789473684210525,-553602.4155283469,6541254.62815741,median_pointwise
0.16040100250626566,-553603.1728585467,6541254.456761148,median_pointwise
0.16290726817042606,-553602.7731757405,6541253.947550714,median_pointwise
0.16541353383458646,-553602.1451712814,6541253.371677174,median_pointwise
0.16791979949874686,-553602.3594816917,6541253.041735139,median_pointwise
0.17042606516290726,-553603.1168118916,6541252.870338877,median_pointwise
0.17293233082706766,-553603.8741418797,6541252.698942402,median_pointwise
0.17543859649122806,-553603.8708872632,6541252.30547773,median_pointwise
0.17794486215538846,-553603.7683490402,6541251.883024991,median_pointwise
0.18045112781954886,-553603.665810939,6541251.460572136,median_pointwise
0.18295739348370926,-553603.563272717,6541251.038119398,median_pointwise
0.18546365914786966,-553604.1897547017,6541250.828519429,median_pointwise
0.18796992481203006,-553604.9470849012,6541250.657123167,median_pointwise
0.19047619047619047,-553605.4692964316,6541250.417078967,median_pointwise
0.19298245614035087,-553605.5173106829,6541250.038583157,median_pointwise
