X_warped,Y_warped,Z_m,u,timestamp,clip_name
-553658.3323800236,6541295.682663634,-102.39451200000047,0.0,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.4351946615,6541295.320168009,-102.39451200000047,0.002506265664160401,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.1925248612,6541295.148771747,-102.39451200000047,0.005012531328320802,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.9498548823,6541294.977375306,-102.39451200000047,0.007518796992481203,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.6218176298,6541293.905141819,-102.39451200000047,0.010025062656641603,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.8196888529,6541293.570399997,-102.39451200000047,0.012531328320802004,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.7171506302,6541293.147947257,-102.39451200000047,0.015037593984962405,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.6146125104,6541292.725494421,-102.39451200000047,0.017543859649122806,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.337112838,6541292.543928854,-102.39451200000047,0.020050125313283207,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.0944432144,6541292.372532773,-102.39451200000047,0.022556390977443608,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.6711885966,6541292.148411016,-102.39451200000047,0.02506265664160401,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.5686504764,6541291.72595818,-102.39451200000047,0.02756892230576441,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.4661122544,6541291.303505441,-102.39451200000047,0.03007518796992481,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.36357393,6541290.8810528,-102.39451200000047,0.03258145363408521,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553656.8968448503,6541289.768325348,-102.39451200000047,0.03508771929824561,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553656.7943067311,6541289.345872511,-102.39451200000047,0.03759398496240601,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553656.6917685091,6541288.923419773,-102.39451200000047,0.040100250626566414,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553656.589230184,6541288.500967134,-102.39451200000047,0.042606516290726815,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553656.6543126542,6541288.127454743,-102.39451200000047,0.045112781954887216,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.4116426731,6541287.9560583,-102.39451200000047,0.047619047619047616,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.168972872,6541287.784662039,-102.39451200000047,0.05012531328320802,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.5432681504,6541287.501430891,-102.39451200000047,0.05263157894736842,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.4407299274,6541287.078978152,-102.39451200000047,0.05513784461152882,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.3381918079,6541286.656525315,-102.39451200000047,0.05764411027568922,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.3415845339,6541285.973030643,-102.39451200000047,0.06015037593984962,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.0989147334,6541285.801634381,-102.39451200000047,0.06265664160401002,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.0305771407,6541285.389167098,-102.39451200000047,0.06516290726817042,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.9280388744,6541284.966714403,-102.39451200000047,0.06766917293233082,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.8255005932,6541284.544261721,-102.39451200000047,0.07017543859649122,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.7229623705,6541284.1218089815,-102.39451200000047,0.07268170426065163,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.6204242515,6541283.699356144,-102.39451200000047,0.07518796992481203,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.5178860294,6541283.276903406,-102.39451200000047,0.07769423558897243,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.4153477038,6541282.854450766,-102.39451200000047,0.08020050125313283,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.3128094809,6541282.431998027,-102.39451200000047,0.08270676691729323,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553657.5871386467,6541282.119579434,-102.39451200000047,0.08521303258145363,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.3444688455,6541281.948183173,-102.39451200000047,0.08771929824561403,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.1017992235,6541281.776787094,-102.39451200000047,0.09022556390977443,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.266847447,6541281.432461785,-102.39451200000047,0.09273182957393483,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.164309328,6541281.010008948,-102.39451200000047,0.09523809523809523,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.061771106,6541280.587556209,-102.39451200000047,0.09774436090225563,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.9592327806,6541280.16510357,-102.39451200000047,0.10025062656641603,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.8566945578,6541279.74265083,-102.39451200000047,0.10275689223057644,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.7541564389,6541279.320197993,-102.39451200000047,0.10526315789473684,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.6516182168,6541278.897745254,-102.39451200000047,0.10776942355889724,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.5490798912,6541278.475292616,-102.39451200000047,0.11027568922305764,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553658.5900233197,6541278.094732329,-102.39451200000047,0.11278195488721804,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553659.3473533381,6541277.923335887,-102.39451200000047,0.11528822055137844,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.1046837163,6541277.751939806,-102.39451200000047,0.11779448621553884,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.5031178567,6541277.475756372,-102.39451200000047,0.12030075187969924,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.4005797381,6541277.053303535,-102.39451200000047,0.12280701754385964,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.2980415158,6541276.630850797,-102.39451200000047,0.12531328320802004,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.1955031906,6541276.208398158,-102.39451200000047,0.12781954887218044,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.0929649675,6541275.785945418,-102.39451200000047,0.13032581453634084,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553660.4062844864,6541275.484910871,-102.39451200000047,0.13283208020050125,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553661.1636147617,6541275.313514687,-102.39451200000047,0.13533834586466165,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553661.9209450623,6541275.142118529,-102.39451200000047,0.13784461152882205,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553662.0470029339,6541274.786409176,-102.39451200000047,0.14035087719298245,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553661.9444648146,6541274.36395634,-102.39451200000047,0.14285714285714285,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553661.8419265929,6541273.941503601,-102.39451200000047,0.14536340852130325,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553661.7393882677,6541273.519050961,-102.39451200000047,0.14786967418546365,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553662.2365576754,6541273.271695343,-102.39451200000047,0.15037593984962405,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553662.9938876949,6541273.1002989,-102.39451200000047,0.15288220551378445,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.7512178937,6541272.928902639,-102.39451200000047,0.15538847117794485,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.6934262342,6541272.519514719,-102.39451200000047,0.15789473684210525,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.5908880114,6541272.09706198,-102.39451200000047,0.16040100250626566,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.4883498917,6541271.674609143,-102.39451200000047,0.16290726817042606,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.3858116696,6541271.252156405,-102.39451200000047,0.16541353383458646,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.2832733449,6541270.829703765,-102.39451200000047,0.16791979949874686,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.1807351218,6541270.407251026,-102.39451200000047,0.17042606516290726,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.0781970023,6541269.984798188,-102.39451200000047,0.17293233082706766,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553663.6391247632,6541269.756058278,-102.39451200000047,0.17543859649122806,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553664.3964549627,6541269.584662016,-102.39451200000047,0.17794486215538846,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553665.1347731905,6541269.407714685,-102.39451200000047,0.18045112781954886,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553665.0322349684,6541268.985261947,-102.39451200000047,0.18295739348370926,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553664.929696644,6541268.562809307,-102.39451200000047,0.18546365914786966,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553664.827158421,6541268.140356568,-102.39451200000047,0.18796992481203006,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553664.7246203016,6541267.71790373,-102.39451200000047,0.19047619047619047,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553664.698055731,6541267.31763308,-102.39451200000047,0.19298245614035087,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553665.4553861081,6541267.146237,-102.39451200000047,0.19548872180451127,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
-553666.2127163839,6541266.974840814,-102.39451200000047,0.19799498746867167,2026-02-17 08:13:00+00:00,surfline_trevone_20260217_0813
