feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,630.0,-117.0,
1,shoreline,1,629.0,-118.0,
1,shoreline,2,623.0,-118.0,
1,shoreline,3,622.0,-119.0,
1,shoreline,4,620.0,-119.0,
1,shoreline,5,619.0,-120.0,
1,shoreline,6,616.0,-120.0,
1,shoreline,7,615.0,-121.0,
1,shoreline,8,614.0,-121.0,
1,shoreline,9,613.0,-122.0,
1,shoreline,10,611.0,-122.0,
1,shoreline,11,610.0,-123.0,
1,shoreline,12,607.0,-123.0,
1,shoreline,13,606.0,-124.0,
1,shoreline,14,604.0,-124.0,
1,shoreline,15,603.0,-125.0,
1,shoreline,16,601.0,-125.0,
1,shoreline,17,600.0,-126.0,
1,shoreline,18,598.0,-126.0,
1,shoreline,19,597.0,-127.0,
1,shoreline,20,595.0,-127.0,
1,shoreline,21,594.0,-128.0,
1,shoreline,22,593.0,-128.0,
1,shoreline,23,592.0,-129.0,
1,shoreline,24,591.0,-129.0,
1,shoreline,25,590.0,-130.0,
1,shoreline,26,589.0,-130.0,
1,shoreline,27,588.0,-131.0,
1,shoreline,28,586.0,-131.0,
1,shoreline,29,585.0,-132.0,
1,shoreline,30,583.0,-132.0,
1,shoreline,31,582.0,-133.0,
1,shoreline,32,579.0,-133.0,
1,shoreline,33,578.0,-134.0,
1,shoreline,34,576.0,-134.0,
1,shoreline,35,575.0,-135.0,
1,shoreline,36,574.0,-135.0,
1,shoreline,37,572.0,-137.0,
1,shoreline,38,569.0,-137.0,
1,shoreline,39,568.0,-138.0,
1,shoreline,40,566.0,-138.0,
1,shoreline,41,565.0,-139.0,
1,shoreline,42,563.0,-139.0,
1,shoreline,43,562.0,-140.0,
1,shoreline,44,555.0,-140.0,
1,shoreline,45,554.0,-141.0,
1,shoreline,46,543.0,-141.0,
1,shoreline,47,542.0,-142.0,
1,shoreline,48,536.0,-142.0,
1,shoreline,49,535.0,-143.0,
1,shoreline,50,530.0,-143.0,
1,shoreline,51,529.0,-144.0,
1,shoreline,52,526.0,-144.0,
1,shoreline,53,525.0,-145.0,
1,shoreline,54,523.0,-145.0,
1,shoreline,55,522.0,-146.0,
1,shoreline,56,520.0,-146.0,
1,shoreline,57,519.0,-147.0,
1,shoreline,58,518.0,-147.0,
1,shoreline,59,516.0,-149.0,
1,shoreline,60,515.0,-149.0,
1,shoreline,61,514.0,-150.0,
1,shoreline,62,513.0,-150.0,
1,shoreline,63,512.0,-151.0,
1,shoreline,64,510.0,-151.0,
1,shoreline,65,509.0,-152.0,
1,shoreline,66,507.0,-152.0,
1,shoreline,67,504.0,-155.0,
1,shoreline,68,503.0,-155.0,
1,shoreline,69,503.0,-156.0,
1,shoreline,70,504.0,-157.0,
1,shoreline,71,504.0,-158.0,
1,shoreline,72,508.0,-162.0,
1,shoreline,73,509.0,-162.0,
1,shoreline,74,510.0,-163.0,
1,shoreline,75,512.0,-163.0,
1,shoreline,76,513.0,-164.0,
1,shoreline,77,515.0,-164.0,
1,shoreline,78,516.0,-165.0,
1,shoreline,79,517.0,-165.0,
1,shoreline,80,518.0,-166.0,
1,shoreline,81,521.0,-166.0,
1,shoreline,82,522.0,-167.0,
1,shoreline,83,528.0,-167.0,
1,shoreline,84,529.0,-168.0,
1,shoreline,85,531.0,-168.0,
1,shoreline,86,532.0,-169.0,
1,shoreline,87,537.0,-169.0,
1,shoreline,88,538.0,-170.0,
1,shoreline,89,543.0,-170.0,
1,shoreline,90,544.0,-171.0,
1,shoreline,91,550.0,-171.0,
1,shoreline,92,551.0,-172.0,
1,shoreline,93,569.0,-172.0,
1,shoreline,94,570.0,-173.0,
1,shoreline,95,575.0,-173.0,
1,shoreline,96,576.0,-174.0,
1,shoreline,97,580.0,-174.0,
