feature_id,label,vertex_index,x,y,group_id
1,shoreline,0,634.0,-118.0,
1,shoreline,1,625.0,-118.0,
1,shoreline,2,624.0,-119.0,
1,shoreline,3,620.0,-119.0,
1,shoreline,4,619.0,-120.0,
1,shoreline,5,616.0,-120.0,
1,shoreline,6,615.0,-121.0,
1,shoreline,7,614.0,-121.0,
1,shoreline,8,613.0,-122.0,
1,shoreline,9,610.0,-122.0,
1,shoreline,10,609.0,-123.0,
1,shoreline,11,606.0,-123.0,
1,shoreline,12,605.0,-124.0,
1,shoreline,13,603.0,-124.0,
1,shoreline,14,602.0,-125.0,
1,shoreline,15,600.0,-125.0,
1,shoreline,16,599.0,-126.0,
1,shoreline,17,597.0,-126.0,
1,shoreline,18,596.0,-127.0,
1,shoreline,19,595.0,-127.0,
1,shoreline,20,594.0,-128.0,
1,shoreline,21,592.0,-128.0,
1,shoreline,22,591.0,-129.0,
1,shoreline,23,588.0,-129.0,
1,shoreline,24,587.0,-130.0,
1,shoreline,25,586.0,-130.0,
1,shoreline,26,585.0,-131.0,
1,shoreline,27,583.0,-131.0,
1,shoreline,28,582.0,-132.0,
1,shoreline,29,581.0,-132.0,
1,shoreline,30,580.0,-133.0,
1,shoreline,31,579.0,-133.0,
1,shoreline,32,578.0,-134.0,
1,shoreline,33,577.0,-134.0,
1,shoreline,34,576.0,-135.0,
1,shoreline,35,575.0,-135.0,
1,shoreline,36,573.0,-137.0,
1,shoreline,37,571.0,-137.0,
1,shoreline,38,570.0,-138.0,
1,shoreline,39,567.0,-138.0,
1,shoreline,40,566.0,-139.0,
1,shoreline,41,563.0,-139.0,
1,shoreline,42,562.0,-140.0,
1,shoreline,43,550.0,-140.0,
1,shoreline,44,549.0,-141.0,
1,shoreline,45,544.0,-141.0,
1,shoreline,46,543.0,-142.0,
1,shoreline,47,540.0,-142.0,
1,shoreline,48,539.0,-143.0,
1,shoreline,49,536.0,-143.0,
1,shoreline,50,535.0,-144.0,
1,shoreline,51,533.0,-144.0,
1,shoreline,52,532.0,-145.0,
1,shoreline,53,530.0,-145.0,
1,shoreline,54,529.0,-146.0,
1,shoreline,55,527.0,-146.0,
1,shoreline,56,526.0,-147.0,
1,shoreline,57,515.0,-147.0,
1,shoreline,58,513.0,-149.0,
1,shoreline,59,512.0,-149.0,
1,shoreline,60,511.0,-150.0,
1,shoreline,61,509.0,-150.0,
1,shoreline,62,508.0,-151.0,
1,shoreline,63,506.0,-151.0,
1,shoreline,64,504.0,-153.0,
1,shoreline,65,502.0,-153.0,
1,shoreline,66,501.0,-154.0,
1,shoreline,67,499.0,-154.0,
1,shoreline,68,497.0,-156.0,
1,shoreline,69,496.0,-156.0,
1,shoreline,70,495.0,-157.0,
1,shoreline,71,494.0,-157.0,
1,shoreline,72,492.0,-159.0,
1,shoreline,73,492.0,-161.0,
1,shoreline,74,494.0,-163.0,
1,shoreline,75,495.0,-163.0,
1,shoreline,76,496.0,-164.0,
1,shoreline,77,500.0,-164.0,
1,shoreline,78,501.0,-165.0,
1,shoreline,79,504.0,-165.0,
1,shoreline,80,505.0,-166.0,
1,shoreline,81,507.0,-166.0,
1,shoreline,82,508.0,-167.0,
1,shoreline,83,511.0,-167.0,
1,shoreline,84,512.0,-168.0,
1,shoreline,85,513.0,-168.0,
1,shoreline,86,514.0,-169.0,
1,shoreline,87,516.0,-169.0,
