u,X_warped,Y_warped
0.0,-13581919.544199707,4434086.744023062
0.002506265664160401,-13581917.735985685,4434086.143898346
0.005012531328320802,-13581916.05254356,4434085.127385586
0.007518796992481203,-13581914.59597422,4434083.353754236
0.010025062656641603,-13581912.920171617,4434082.311746912
0.012531328320802004,-13581911.110553771,4434081.716307148
0.015037593984962405,-13581909.300935866,4434081.12086737
0.017543859649122806,-13581907.491317952,4434080.525427586
0.020050125313283207,-13581905.681700064,4434079.9299878115
0.022556390977443608,-13581903.872082204,4434079.334548042
0.02506265664160401,-13581902.068645516,4434078.718480458
0.02756892230576441,-13581900.479618635,4434077.386885554
0.03007518796992481,-13581898.669469273,4434076.79321942
0.03258145363408521,-13581896.859319933,4434076.199553295
0.03508771929824561,-13581895.049170569,4434075.605887164
0.03759398496240601,-13581893.239021191,4434075.012221029
0.040100250626566414,-13581891.42887181,4434074.418554892
0.042606516290726815,-13581889.618722472,4434073.824888767
0.045112781954887216,-13581888.142510127,4434072.116810038
0.047619047619047616,-13581886.371880164,4434071.391259901
0.05012531328320802,-13581884.560838833,4434070.800570486
0.05263157894736842,-13581882.749797497,4434070.209881069
0.05513784461152882,-13581880.938756153,4434069.61919165
0.05764411027568922,-13581879.12771478,4434069.028502223
0.06015037593984962,-13581877.316673435,4434068.437812803
0.06265664160401002,-13581875.732766211,4434067.089132914
0.06516290726817042,-13581873.990676142,4434066.268339656
0.06766917293233082,-13581872.178915562,4434065.680050367
0.07017543859649122,-13581870.367155008,4434065.091761085
0.07268170426065163,-13581868.55539448,4434064.50347181
0.07518796992481203,-13581866.74363394,4434063.915182536
0.07769423558897243,-13581864.931873344,4434063.326893242
0.08020050125313283,-13581863.340285344,4434062.003845544
0.08270676691729323,-13581861.527982067,4434061.4173674295
0.08521303258145363,-13581859.715678766,4434060.830889306
0.08771929824561403,-13581857.903375506,4434060.244411194
0.09022556390977443,-13581856.09107224,4434059.657933081
0.09273182957393483,-13581854.278768966,4434059.0714549655
0.09523809523809523,-13581852.566435682,4434058.151357508
0.09774436090225563,-13581850.871678747,4434057.172604455
0.10025062656641603,-13581849.058829924,4434056.587947085
0.10275689223057644,-13581847.245981043,4434056.003289701
0.10526315789473684,-13581845.433132155,4434055.418632313
0.10776942355889724,-13581843.656298779,4434054.71378426
0.11027568922305764,-13581841.843358692,4434054.12943141
0.11278195488721804,-13581840.282009238,4434052.705471767
0.11528822055137844,-13581838.468428385,4434052.12325703
0.11779448621553884,-13581836.654847573,4434051.541042305
0.12030075187969924,-13581834.841266785,4434050.958827586
0.12280701754385964,-13581833.027685972,4434050.376612862
0.12531328320802004,-13581831.214105148,4434049.794398134
0.12781954887218044,-13581829.60225481,4434048.538969638
0.13032581453634084,-13581828.085799253,4434046.965190401
0.13283208020050125,-13581826.270925002,4434046.387292126
0.13533834586466165,-13581824.527450902,4434045.571117617
0.13784461152882205,-13581822.712390574,4434044.993840369
0.14035087719298245,-13581820.897330241,4434044.416563121
0.14285714285714285,-13581819.082269901,4434043.83928587
0.14536340852130325,-13581817.408899006,4434042.789163369
0.14786967418546365,-13581815.664312737,4434041.976700472
0.15037593984962405,-13581813.990391385,4434040.928415177
0.15288220551378445,-13581812.174395578,4434040.354259698
0.15538847117794485,-13581810.393731538,4434039.66219523
0.15789473684210525,-13581808.612879453,4434038.970758482
0.16040100250626566,-13581806.972981175,4434037.808931455
0.16290726817042606,-13581805.867469711,4434034.863751953
0.16541353383458646,-13581804.084688462,4434034.178753054
0.16791979949874686,-13581802.660914999,4434032.295675692
0.17042606516290726,-13581801.275313564,4434030.285210783
0.17293233082706766,-13581801.13646321,4434024.114095638
0.17543859649122806,-13581801.226559754,4434017.178940418
0.17794486215538846,-13581799.395887917,4434016.653761779
0.18045112781954886,-13581797.565216076,4434016.128583139
0.18295739348370926,-13581795.73454421,4434015.60340449
0.18546365914786966,-13581793.903872369,4434015.078225848
0.18796992481203006,-13581792.239383124,4434013.998463758
0.19047619047619047,-13581790.75653642,4434012.312525121
0.19298245614035087,-13581789.273689711,4434010.626586481
0.19548872180451127,-13581787.790843023,4434008.940647836
0.19799498746867167,-13581786.30799636,4434007.254709183
0.20050125313283207,-13581784.568427864,4434006.425501041
0.20300751879699247,-13581782.73314691,4434005.915703781
0.20551378446115287,-13581780.897865988,4434005.40590653
0.20802005012531327,-13581779.062585084,4434004.896109286
0.21052631578947367,-13581777.227304162,4434004.386312037
0.21303258145363407,-13581775.622820936,4434003.10629808
0.21553884711779447,-13581774.13732657,4434001.429195211
0.21804511278195488,-13581772.55473744,4434000.076116513
0.22055137844611528,-13581770.717080358,4433999.574248958
0.22305764411027568,-13581768.879423263,4433999.072381396
0.22556390977443608,-13581767.041766195,4433998.570513843
0.22807017543859648,-13581765.204109121,4433998.0686462885
0.23057644110275688,-13581763.493948193,4433997.141299356
0.23308270676691728,-13581762.00591785,4433995.472659507
0.23558897243107768,-13581760.205173733,4433994.84760631
0.23809523809523808,-13581758.366020992,4433994.350730103
0.24060150375939848,-13581756.526868213,4433993.853853883
0.24310776942355888,-13581754.687715463,4433993.35697767
0.24561403508771928,-13581752.89226008,4433992.714274931
0.24812030075187969,-13581751.324409839,4433991.312009636
0.2506265664160401,-13581749.484326996,4433990.818237258
0.2531328320802005,-13581747.644244172,4433990.3244648855
0.2556390977443609,-13581745.804161375,4433989.830692522
0.2581453634085213,-13581743.964078538,4433989.336920149
0.2606516290726817,-13581742.329730827,4433988.156569743
0.2631578947368421,-13581740.595807796,4433987.308521548
0.2656641604010025,-13581738.754787473,4433986.817877853
0.2681704260651629,-13581736.913767142,4433986.327234159
0.2706766917293233,-13581735.072746772,4433985.83659045
0.2731829573934837,-13581733.299064461,4433985.121226691
0.2756892230576441,-13581731.778188964,4433983.562197623
0.2781954887218045,-13581729.93598613,4433983.075500139
0.2807017543859649,-13581728.093783285,4433982.5888026515
0.2832080200501253,-13581726.25158044,4433982.102105162
0.2857142857142857,-13581724.409377621,4433981.615407682
0.2882205513784461,-13581722.720878934,4433980.615769647
0.2907268170426065,-13581720.87819975,4433980.130661769
0.2932330827067669,-13581719.03552059,4433979.645553902
0.2957393483709273,-13581717.19284143,4433979.160446032
0.2982456140350877,-13581715.35245598,4433978.667683584
0.3007518796992481,-13581713.73561326,4433977.428915619
0.3032581453634085,-13581711.892215986,4433976.946204213
0.3057644110275689,-13581710.048818735,4433976.463492817
0.3082706766917293,-13581708.205421448,4433975.980781411
0.3107769423558897,-13581706.432217656,4433975.263820677
0.3132832080200501,-13581704.706804605,4433974.387373091
0.3157894736842105,-13581702.862805512,4433973.9066700665
0.3182957393483709,-13581701.018806411,4433973.42596704
0.3208020050125313,-13581699.174807306,4433972.945264012
0.3233082706766917,-13581697.517483914,4433971.841588038
0.3258145363408521,-13581695.67288007,4433971.362903183
0.3283208020050125,-13581693.82827621,4433970.884218321
0.3308270676691729,-13581691.983672377,4433970.405533468
0.3333333333333333,-13581690.193318287,4433969.745806685
0.3358395989974937,-13581688.442073777,4433968.955563629
0.3383458646616541,-13581686.596983852,4433968.478500857
0.3408521303258145,-13581684.751893945,4433968.001438091
0.3433583959899749,-13581682.906804064,4433967.524375333
0.3458646616541353,-13581681.207972953,4433966.559218561
0.3483709273182957,-13581679.362394985,4433966.083784491
0.3508771929824561,-13581677.51681703,4433965.608350428
0.3533834586466165,-13581675.671239095,4433965.1329163695
0.3558897243107769,-13581673.97055742,4433964.173935361
0.3583959899749373,-13581672.124489399,4433963.70013665
0.3609022556390977,-13581670.278421406,4433963.226337948
0.3634085213032581,-13581668.432353428,4433962.752539253
0.3659147869674185,-13581666.65797273,4433962.039506144
0.3684210526315789,-13581664.811658956,4433961.566527627
0.37092731829573933,-13581662.96534518,4433961.09354911
0.37343358395989973,-13581661.119031433,4433960.620570602
0.37593984962406013,-13581659.272717668,4433960.1475920845
0.37844611528822053,-13581657.426403886,4433959.674613563
0.38095238095238093,-13581655.58009013,4433959.201635052
0.38345864661654133,-13581653.73377637,4433958.728656539
0.38596491228070173,-13581651.887462607,4433958.255678026
0.38847117794486213,-13581650.041148823,4433957.782699506
0.39097744360902253,-13581648.234647993,4433957.176857568
0.39348370927318294,-13581646.486913038,4433956.3749024775
0.39598997493734334,-13581644.640106192,4433955.903569371
0.39849624060150374,-13581642.793299373,4433955.432236275
0.40100250626566414,-13581641.015159495,4433954.731748334
0.40350877192982454,-13581639.16810539,4433954.26124048
0.40601503759398494,-13581637.321051277,4433953.79073262
0.40852130325814534,-13581635.47399716,4433953.320224761
0.41102756892230574,-13581633.694759833,4433952.623399229
0.41353383458646614,-13581631.847457932,4433952.15371831
0.41604010025062654,-13581630.000156017,4433951.684037385
0.41854636591478694,-13581628.152854128,4433951.214356468
0.42105263157894735,-13581626.305552233,4433950.744675552
0.42355889724310775,-13581624.458250334,4433950.274994633
0.42606516290726815,-13581622.610948417,4433949.805313707
0.42857142857142855,-13581620.763646519,4433949.335632787
0.43107769423558895,-13581618.916344646,4433948.865951877
0.43358395989974935,-13581617.069042735,4433948.396270956
0.43609022556390975,-13581615.22174082,4433947.926590029
0.43859649122807015,-13581613.37443892,4433947.45690911
0.44110275689223055,-13581611.59211357,4433946.770388911
0.44360902255639095,-13581609.744563377,4433946.301536632
0.44611528822055135,-13581607.897013145,4433945.832684339
0.44862155388471175,-13581606.049462944,4433945.363832051
0.45112781954887216,-13581604.201912759,4433944.894979773
0.45363408521303256,-13581602.354362557,4433944.426127489
0.45614035087719296,-13581600.5704297,4433943.744971761
0.45864661654135336,-13581598.72263067,4433943.276949814
0.46115288220551376,-13581596.874831673,4433942.808927875
0.46365914786967416,-13581595.090033071,4433942.130661326
0.46616541353383456,-13581593.241984712,4433941.663471428
0.46867167919799496,-13581591.393936396,4433941.196281545
0.47117794486215536,-13581589.577078441,4433940.6250032345
0.47368421052631576,-13581587.728905162,4433940.158230218
0.47619047619047616,-13581585.91167246,4433939.588202555
0.47869674185463656,-13581584.063374294,4433939.121846434
