x,median,q1,q3,whisker_low,whisker_high,iqr,std,count
522.0,-161.625,-170.0,-152.40625,-180.0,-143.0,17.59375,9.964463010128764,198
522.9859719438878,-158.76052104208418,-166.0,-150.2069138276555,-179.0,-142.01402805611224,15.793086172344488,9.767479189049586,198
523.9719438877755,-156.3223947895791,-165.9298597194388,-149.02805611222448,-179.97194388777552,-142.0,16.901803607214333,10.528176039510551,199
524.9579158316633,-156.64698628025278,-164.3446893787576,-149.04208416833671,-179.95791583166329,-142.0,15.302605210420893,10.192201567834484,199
525.943887775551,-158.63226452905792,-166.73997995991886,-150.3742484969946,-180.94388777555105,-142.0,16.36573146292426,10.398769987598325,202
526.9298597194389,-158.86627100354553,-165.66733466933954,-149.99549098196377,-180.92985971943892,-141.07014028056108,15.67184368737577,10.320662435969947,204
527.9158316633267,-158.66332665330674,-164.7386773547092,-150.0,-180.91583166332668,-141.0,14.73867735470921,9.796947012450957,205
528.9018036072144,-157.49098196392777,-164.42885771543115,-149.0,-180.90180360721445,-141.0,15.42885771543115,10.243543532355954,209
529.8877755511022,-156.4438877755511,-165.70440881763534,-148.9139278557114,-180.8877755511022,-141.0,16.790480961923947,10.331956718574943,212
530.87374749499,-157.79525718102877,-165.31713426853688,-150.0,-181.87374749498997,-141.0,15.317134268536876,10.422047238268942,214
531.8597194388777,-158.0693052772209,-166.0,-149.14028056112227,-182.0,-140.14028056112227,16.859719438877733,10.827748916509135,216
532.8456913827655,-152.88877755511055,-164.72394789579104,-148.1543086172345,-182.0,-142.0,16.569639278556537,10.863108222417168,218
533.8316633266533,-152.6325985303942,-164.80711422845738,-147.16833667334674,-182.0,-141.16833667334674,17.638777555110636,11.046673835597533,219
534.8176352705411,-152.0941883767532,-165.3677354709415,-148.16867067468252,-182.81763527054113,-141.0,17.199064796258995,10.92827073711152,219
535.8036072144289,-152.35671342685328,-163.37154308617247,-147.707014028056,-182.8036072144289,-141.0,15.664529058116472,10.498068661236081,221
536.7895791583167,-160.0085170340681,-166.84168336673338,-148.21042084168334,-183.0,-141.0,18.631262525050033,10.943642681178575,225
537.7755511022044,-160.69438877755522,-168.0,-150.22444889779558,-183.0,-140.22444889779558,17.775551102204417,11.04380187043102,230
538.7615230460922,-161.4689378757514,-168.83066132264526,-150.7905811623247,-183.76152304609218,-140.23847695390782,18.040080160320542,11.290747723331641,235
539.7474949899799,-161.19739478957877,-169.88426853707375,-150.36573146292625,-184.0,-140.0,19.518537074147503,11.691988395708725,238
540.7334669338677,-158.7334669338677,-167.7334669338677,-149.19989979959922,-184.7334669338677,-140.0,18.53356713426848,11.534907137852816,240
541.7194388777555,-156.34829659318606,-167.104208416834,-147.85771543086236,-184.71943887775547,-140.0,19.246492985971656,11.405207061647497,243
542.7054108216433,-152.60521042083974,-163.04809619238466,-146.29458917835666,-184.29458917835666,-139.29458917835666,16.753507014028003,10.930856048377821,243
543.6913827655311,-150.40681362725354,-160.73326653306603,-145.0,-184.3086172344689,-140.0,15.733266533066029,10.483232128003138,243
544.6773547094189,-149.0,-159.3096192384773,-144.32264529058114,-181.79008016032154,-140.0,14.98697394789616,10.833753000889173,243
545.6633266533066,-149.33667334669337,-161.98997995991988,-144.0,-184.0,-140.0,17.98997995991988,11.231519117922806,243
546.6492985971944,-153.22244488977958,-164.63276553106212,-145.0,-183.3507014028056,-140.0,19.63276553106212,11.254221864989535,243
547.6352705410821,-157.98797595190365,-166.3557114228456,-147.14579158316644,-182.63527054108215,-140.0,19.209919839679145,11.179061270500066,244
548.6212424849699,-159.0,-168.6212424849699,-148.3787575150301,-182.6212424849699,-139.3787575150301,20.242484969939824,11.662739896564394,245
549.6072144288577,-156.7812768393927,-166.2064128256507,-146.0,-182.0,-139.0,20.206412825650688,11.60318364936712,246
550.5931863727454,-157.22144288577334,-168.0,-147.0,-184.59318637274544,-139.0,21.0,11.963329512775825,246
551.5791583166333,-154.0466933867734,-164.5791583166333,-145.0,-183.0,-139.0,19.57915831663331,11.78612887550948,246
552.5651302605211,-153.10921843687356,-165.16382765531034,-144.0,-183.0,-138.43486973947893,21.163827655310342,12.12554767630132,246
553.5511022044088,-153.40681362725422,-164.0,-143.44889779559117,-184.44889779559117,-138.44889779559117,20.551102204408835,11.820873660356435,246
554.5370741482966,-151.28891115564466,-161.2605210420843,-143.0,-182.4629258517034,-138.0,18.260521042084292,11.651054849337285,246
555.5230460921844,-150.50801603206423,-160.7414829659316,-143.0,-181.47695390781564,-138.0,17.741482965931596,11.05802093453083,246
556.5090180360721,-154.1112224448895,-162.26528056112204,-143.559285237141,-182.49098196392788,-137.49098196392788,18.70599532398103,11.472043155033036,246
557.4949899799599,-157.170340681364,-167.50501002004012,-148.03932865731446,-182.0,-137.49498997995988,19.46568136272566,11.8773563164078,246
558.4809619238476,-161.8797595190381,-170.27613560454165,-148.81613226452873,-184.48096192384764,-137.51903807615236,21.460003340012918,12.774909035937858,246
559.4669338677355,-161.86439545758142,-170.88326653306612,-150.32389779559097,-185.0,-138.0,20.559368737475154,12.802342227279567,246
560.4529058116233,-162.9148296593185,-170.52354709418836,-150.6177354709418,-185.45290581162328,-137.54709418837672,19.905811623246564,13.226841623057737,246
561.438877755511,-158.81663326653313,-167.21943887775552,-147.73597194388805,-186.0,-137.0,19.483466933867476,12.473235504708125,246
562.4248496993988,-152.15681362725448,-161.31913827655308,-142.5751503006012,-186.4248496993988,-136.5751503006012,18.74398797595188,12.35276759288252,246
563.4108216432866,-147.38276553106218,-159.36723446893805,-141.58917835671343,-186.03431863727496,-136.58917835671343,17.77805611222462,12.294725195628272,246
564.3967935871743,-145.54918169672692,-157.24949899799628,-140.60320641282567,-182.2189378757522,-136.0,16.646292585170613,11.987502040090916,246
565.3827655310621,-144.6172344689379,-158.4328657314624,-140.0,-186.08216432865603,-136.0,18.432865731462414,12.35790773353757,246
566.3687374749499,-143.63126252505015,-158.14078156312684,-140.0,-185.3519539078171,-136.0,18.140781563126836,12.809904639890455,246
567.3547094188377,-143.0,-158.00363226453004,-139.0,-186.5090806613251,-135.0,19.00363226453004,12.88854495860546,246
568.3406813627255,-143.0,-157.48296593186274,-139.0,-185.20741482965684,-135.0,18.482965931862736,12.760927509261649,246
569.3266533066133,-142.33667334669337,-157.77104208416793,-138.67334669338675,-185.63326653306626,-135.0,19.097695390781183,13.216172689827333,246
570.312625250501,-143.0170340681364,-161.0445891783565,-138.68737474949899,-189.31262525050101,-135.0,22.357214428857503,14.064286670792717,246
571.2985971943888,-143.97895791583164,-159.99348697394794,-138.0,-192.98371743486985,-134.0,21.993486973947938,14.147715698026328,246
